Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,predict_yield,pi,ei,ucb
25.0,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,10.0,18.024462885418814,0.16342888429944558,0.1140696973963935,18.024462885418814
19.400000000000002,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,9.5,18.011850049159555,0.14436709825687316,0.09122028087651127,18.011850049159555
25.0,0.0,0.0,1.0050000000000001,21.0,16.2,0.0,10.0,17.967104156982046,0.1211708517847645,0.06903257826884579,17.967104156982046
18.0,0.0,0.0,1.2449999999999999,12.0,14.4,0.0,9.5,17.954951035211366,0.15054696285438784,0.10287311376894162,17.954951035211366
19.400000000000002,0.0,0.0,1.2449999999999999,12.0,14.4,0.0,9.5,17.954048091501924,0.14945160565144616,0.10155044482056932,17.954048091501924
20.8,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,9.5,17.938875348110884,0.129126883681898,0.07877847530897059,17.938875348110884
18.0,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,9.0,17.927894713404328,0.11252191521984628,0.06255738532428673,17.927894713404328
22.2,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,9.5,17.922569460783308,0.1369385736028753,0.08852401986817948,17.922569460783308
19.400000000000002,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,10.0,17.899517092206843,0.1366544461818741,0.08965019298846327,17.899517092206843
19.400000000000002,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,10.0,17.899517092206843,0.1366544461818741,0.08965019298846327,17.899517092206843
19.400000000000002,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,10.0,17.899517092206843,0.1366544461818741,0.08965019298846327,17.899517092206843
19.400000000000002,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,10.0,17.899517092206843,0.1366544461818741,0.08965019298846327,17.899517092206843
22.2,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,9.0,17.887713596146945,0.12496745390338021,0.07712676022194093,17.887713596146945
22.2,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,9.0,17.887713596146945,0.12496745390338021,0.07712676022194093,17.887713596146945
22.2,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,9.0,17.887713596146945,0.12496745390338021,0.07712676022194093,17.887713596146945
22.2,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,9.0,17.887713596146945,0.12496745390338021,0.07712676022194093,17.887713596146945
20.8,0.0,0.0,1.0050000000000001,16.5,14.4,0.0,9.5,17.88592266410045,0.09100197112120889,0.04536631833399257,17.88592266410045
22.2,0.0,0.0,1.0050000000000001,12.0,16.2,0.0,10.0,17.872518829341523,0.13960303186463813,0.09495208832533161,17.872518829341523
18.0,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,8.5,17.85116658774053,0.09943149280952512,0.053681298074515826,17.85116658774053
18.0,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,8.5,17.85116658774053,0.09943149280952446,0.05368129807451533,17.85116658774053
18.0,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,8.5,17.85116658774053,0.09943149280952512,0.053681298074515826,17.85116658774053
18.0,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,8.5,17.85116658774053,0.09943149280952446,0.05368129807451533,17.85116658774053
23.599999999999998,0.0,0.0,1.0050000000000001,21.0,16.2,0.0,9.5,17.850993542343772,0.09428880859792216,0.049220875727911145,17.850993542343772
20.8,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,9.0,17.836941033676226,0.09326382732716232,0.04881827963604529,17.836941033676226
22.2,0.0,0.0,1.0050000000000001,21.0,14.4,0.0,9.5,17.823026933884336,0.06802155778326886,0.030020426240363704,17.823026933884336
19.400000000000002,0.0,0.0,1.2449999999999999,21.0,14.4,0.0,8.5,17.821291303191423,0.09289332301787234,0.04901684122588815,17.821291303191423
18.0,0.0,0.0,1.2449999999999999,16.5,14.4,0.0,8.0,17.818656213467484,0.11053036732592203,0.06546202966661763,17.818656213467484
19.400000000000002,0.0,0.0,1.2449999999999999,12.0,16.2,0.0,9.0,17.817263897332985,0.14997164146357694,0.11245927369057246,17.817263897332985
20.8,0.0,0.0,1.2449999999999999,16.5,16.2,0.0,9.5,17.81457599697545,0.13729563492578595,0.09582402781550395,17.81457599697545
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179273,0.051081393759308785,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179329,0.05108139375930937,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179273,0.051081393759308785,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179273,0.051081393759308785,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179329,0.05108139375930937,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179273,0.051081393759308785,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179273,0.051081393759308785,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179329,0.05108139375930937,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,12.0,14.4,0.0,9.5,17.812771664008572,0.09495074763179273,0.051081393759308785,17.812771664008572
20.8,0.0,0.0,1.0050000000000001,21.0,14.4,0.0,9.5,17.81127322595252,0.06950019562853231,0.03126662416072418,17.81127322595252
20.8,0.0,0.0,1.0050000000000001,21.0,14.4,0.0,9.5,17.81127322595252,0.06950019562853231,0.03126662416072418,17.81127322595252
20.8,0.0,0.0,1.0050000000000001,21.0,14.4,0.0,9.5,17.81127322595252,0.06950019562853231,0.03126662416072418,17.81127322595252
20.8,0.0,0.0,1.0050000000000001,21.0,14.4,0.0,9.5,17.81127322595252,0.06950019562853231,0.03126662416072418,17.81127322595252
20.8,0.0,0.0,1.2449999999999999,12.0,16.2,0.0,10.0,17.799796519355247,0.15833171450006045,0.12599904189324487,17.799796519355247
20.8,0.0,0.0,1.2449999999999999,12.0,16.2,0.0,8.5,17.79821386703484,0.14641942317834228,0.10893543877035614,17.79821386703484
