Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,predict_yield,pi,ei,ucb
2.97,40.800000000000004,1.5075,0.75,45.0,2.25,2.0100000000000002,8.2,2.0923031715210527,0.008258843806384381,0.0010222818145062193,2.0923031715210527
4.5,0.0,1.5075,0.0,45.0,2.25,0.51,10.0,2.0800002041314656,0.008922721415127073,0.001142263732042315,2.0800002041314656
2.97,40.800000000000004,0.7425,1.0050000000000001,45.0,2.25,2.0100000000000002,10.0,2.0753777944478315,0.007840425393610148,0.0009758809195192239,2.0753777944478315
0.0,0.0,1.5075,0.255,45.0,2.25,1.5,6.4,2.059225564217968,0.008172079868279853,0.0010461623525648764,2.059225564217968
0.0,120.0,2.25,0.75,45.0,2.25,2.0100000000000002,10.0,2.0510991269106853,0.007625009965367167,0.0009675629769693066,2.0510991269106853
2.97,0.0,1.5075,0.75,30.150000000000002,2.25,0.99,8.2,2.045315405649262,0.005818970291869316,0.0006956604763935503,2.045315405649262
1.53,79.2,1.125,1.0050000000000001,45.0,2.25,0.51,10.0,2.040453493267478,0.006079257421097715,0.0007381522615100503,2.040453493267478
1.53,40.800000000000004,0.7425,0.75,45.0,2.25,0.0,10.0,2.031343589409971,0.005883582331234641,0.0007156986929679997,2.031343589409971
1.53,120.0,2.25,0.0,45.0,2.25,2.0100000000000002,10.0,2.0297102394126796,0.006576913328351616,0.0008230744471762249,2.0297102394126796
2.97,40.800000000000004,2.25,0.495,22.5,2.25,0.99,8.2,2.0281890203075363,0.004891989470361353,0.0005720536446806018,2.0281890203075363
6.03,0.0,0.7425,0.255,45.0,2.25,2.0100000000000002,10.0,2.0281339720418146,0.00608694249089064,0.0007489426688929131,2.0281339720418146
1.53,79.2,2.25,0.495,22.5,2.25,2.0100000000000002,10.0,2.006370004675773,0.004498799465043384,0.0005280142122477006,2.006370004675773
0.0,0.0,2.25,0.255,45.0,1.5075,0.99,10.0,2.005717355226807,0.005276222791749662,0.0006424874059781007,2.005717355226807
4.5,0.0,0.7425,0.495,45.0,2.25,2.0100000000000002,8.2,1.9882482803914172,0.004075042981036564,0.0004766098011610648,1.9882482803914172
1.53,79.2,1.5075,0.255,45.0,2.25,0.51,8.2,1.9845428697190073,0.003644921578655185,0.0004177065306852179,1.9845428697190073
2.97,40.800000000000004,2.25,1.0050000000000001,45.0,2.25,0.51,8.2,1.9694434495197584,0.003429475070680775,0.00039382117900669785,1.9694434495197584
2.97,79.2,2.25,0.495,30.150000000000002,2.25,0.0,8.2,1.9689465501048744,0.003107924871602752,0.00034980757944632094,1.9689465501048744
4.5,0.0,0.3825,1.0050000000000001,45.0,2.25,1.5,10.0,1.9604952443166894,0.003636820451190717,0.000426585813955882,1.9604952443166894
2.97,79.2,1.5075,0.75,45.0,2.25,0.99,8.2,1.9526515602433392,0.0027354437543263958,0.00030477053852712415,1.9526515602433392
1.53,40.800000000000004,2.25,1.0050000000000001,14.850000000000001,2.25,1.5,10.0,1.9232716095871183,0.0020951944017908596,0.00022781355218797362,1.9232716095871183
1.53,0.0,0.0,0.255,45.0,2.25,2.0100000000000002,8.2,1.9127397571112397,0.0028376810080213218,0.0003308224614682379,1.9127397571112397
1.53,79.2,1.5075,1.0050000000000001,22.5,2.25,0.99,10.0,1.9063372168925525,0.0018945393464719828,0.0002053140191719846,1.9063372168925525
1.53,0.0,1.5075,0.0,22.5,2.25,2.0100000000000002,8.2,1.9062482901679232,0.00243199790451531,0.00027657246075250786,1.9062482901679232
4.5,0.0,2.25,0.255,45.0,2.25,0.0,8.2,1.9055811274554344,0.0023274801617127715,0.0002625756245169587,1.9055811274554344
0.0,0.0,2.25,0.495,30.150000000000002,2.25,3.0,6.4,1.9041839802493996,0.003243671871152022,0.00039180062703136247,1.9041839802493996
