Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,predict_yield,pi,ei,ucb
7.56,0.0,0.5940000000000001,0.0,0.0,9.0,0.99,6.4,6.6040348634442125,0.22065707237133192,0.08385849765092915,10.574647045510329
7.56,40.0,1.8,0.75,19.8,9.0,2.0100000000000002,8.2,7.606297522339901,0.8477317667497485,0.5306192913441862,10.484516511855494
7.56,0.0,0.9,0.75,0.0,8.280000000000001,2.0100000000000002,8.2,7.2771621500317,0.6226273192949602,0.30066509617596926,10.416966007318136
4.68,26.400000000000002,0.5940000000000001,0.0,0.0,9.0,1.5,8.2,6.883842992240034,0.3469690103506122,0.13588621679467683,10.387261515155203
7.56,26.400000000000002,1.8,1.5,19.8,9.0,0.0,6.4,6.727479102236657,0.2598726372970358,0.09418036520630174,10.326281576011013
9.0,53.6,1.2060000000000002,0.0,60.0,9.0,3.0,10.0,6.064930543543369,0.06973060733694268,0.021873075361067168,10.322255999030848
7.56,53.6,0.5940000000000001,0.0,19.8,9.0,1.5,8.2,7.086976159210735,0.4801391039304414,0.20064913336951168,10.300750428507222
4.68,0.0,1.494,1.0050000000000001,30.0,9.0,0.0,10.0,7.664423031290653,0.8949335693372886,0.5728492637028265,10.30074494432937
9.0,26.400000000000002,1.8,1.2449999999999999,0.0,8.280000000000001,3.0,8.2,6.4160363599501125,0.14014822423694961,0.046151644281937576,10.292354715452086
9.0,80.0,1.2060000000000002,0.495,19.8,8.280000000000001,0.99,10.0,7.342067924723096,0.685503539991541,0.32440202597160905,10.178009629705805
3.2399999999999998,26.400000000000002,1.8,0.495,19.8,9.0,3.0,10.0,6.8869911481413055,0.3380372802586984,0.12171050719871515,10.141337566973988
7.56,26.400000000000002,0.0,0.495,30.0,9.0,2.4899999999999998,8.2,6.5375819812770715,0.16702231652305022,0.05298671201155916,10.11509636360837
7.56,66.39999999999999,1.8,0.0,19.8,9.0,2.0100000000000002,6.4,6.43598108163269,0.13022150633400348,0.039293467714298314,10.048550283154999
7.56,26.400000000000002,0.9,0.75,40.2,9.0,2.4899999999999998,8.2,7.05791019348635,0.45508370218316324,0.17049563544109936,10.021891695713235
7.56,40.0,1.494,0.75,0.0,8.280000000000001,3.0,8.2,6.629525314726152,0.19523684683997294,0.06102748954329265,10.011476760171323
9.0,26.400000000000002,1.8,0.495,40.2,9.0,0.99,6.4,6.630747366813921,0.1937574247347723,0.059910703078288594,9.983176415128018
3.2399999999999998,0.0,0.9,1.0050000000000001,0.0,9.0,2.4899999999999998,6.4,6.313421453905903,0.09532323373468454,0.027330614695109695,9.981753862824252
6.12,66.39999999999999,0.9,1.5,19.8,9.0,1.5,8.2,6.873930399759047,0.31985962923290906,0.10643344965488093,9.946159502650751
7.56,66.39999999999999,1.2060000000000002,0.75,19.8,8.280000000000001,2.4899999999999998,10.0,7.1431629396588505,0.5254638308052525,0.19941672466244859,9.914218024508326
4.68,80.0,1.2060000000000002,1.5,19.8,9.0,3.0,10.0,6.285509342683326,0.0846165584103502,0.023351606475365425,9.899510236457006
9.0,0.0,1.8,0.75,40.2,8.280000000000001,0.0,8.2,6.8420335363980485,0.296708791710263,0.09541431433422495,9.894020541298822
6.12,0.0,0.5940000000000001,1.0050000000000001,0.0,9.0,0.0,6.4,6.326854334483187,0.09149669150316281,0.025143977683098187,9.871492895475363
4.68,40.0,0.0,1.2449999999999999,0.0,8.280000000000001,2.4899999999999998,10.0,6.113368263097982,0.05408818718553331,0.014253693727583325,9.848807183220162
6.12,0.0,0.9,1.5,40.2,9.0,2.4899999999999998,8.2,6.75380709382739,0.24243288994459672,0.0737957056423495,9.844274564173897
1.8,66.39999999999999,0.5940000000000001,1.2449999999999999,0.0,9.0,0.99,10.0,6.338058814899341,0.09221121562163764,0.02509947941901769,9.843623023785995
9.0,40.0,0.0,1.5,0.0,9.0,2.4899999999999998,1.0,3.7013497952077614,0.0004292147463604693,0.00011478070474820194,9.843088769221819
9.0,40.0,1.2060000000000002,0.0,0.0,8.280000000000001,0.99,6.4,6.214074904614108,0.06841405539454226,0.018223696619061022,9.841539274234506
6.12,26.400000000000002,0.0,0.0,19.8,9.0,1.5,8.2,6.512055350561695,0.1388981567176728,0.03915761302739819,9.837421849044471
7.56,53.6,1.8,0.75,49.8,9.0,2.4899999999999998,10.0,6.787517276085282,0.25875264015969457,0.078661642793341,9.810490252023929
9.0,80.0,1.8,1.5,49.8,8.280000000000001,0.99,10.0,6.515189728528867,0.13783680406752535,0.038416695373013884,9.80863845830444
9.0,66.39999999999999,0.0,0.495,0.0,8.280000000000001,2.0100000000000002,8.2,5.888497343895779,0.029897084080472373,0.007532513966802747,9.793189098435992
7.56,0.0,1.2060000000000002,0.75,40.2,8.280000000000001,0.0,10.0,7.25924618062345,0.6349239647569977,0.2511019848616539,9.791180398039547
4.68,53.6,0.0,0.75,0.0,9.0,3.0,6.4,5.443166188893201,0.010558714495198422,0.0026073153837027803,9.78926118437138
9.0,53.6,1.8,0.495,19.8,9.0,2.0100000000000002,4.6000000000000005,5.903144044648343,0.030413721411191065,0.007619688784909311,9.776709578436247
9.0,80.0,1.8,1.5,0.0,9.0,0.99,2.8000000000000003,4.87036972880901,0.0029815096320925587,0.0007340436049597578,9.76455829619909
9.0,53.6,1.8,1.2449999999999999,0.0,9.0,1.5,2.8000000000000003,5.119127556630701,0.004931937019677617,0.001203473091362853,9.755954275909255
