Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,predict_yield,pi,ei,ucb
27.0,53.6,0.0,0.0,24.0,16.2,0.0,6.4,4.155259937214808,0.9740958961346146,3.0826519934683176,10.46350322006133
22.68,53.6,0.0,1.2449999999999999,12.0,16.2,0.0,2.8000000000000003,1.9280026542782254,0.6532118453258874,1.3355175042961114,10.454217171750454
27.0,80.0,0.0,1.0050000000000001,24.0,16.2,2.0100000000000002,8.2,1.6004255092364819,0.5916119110660208,1.1618454781567213,10.444612330345688
27.0,80.0,0.0,1.2449999999999999,12.0,18.0,2.0100000000000002,1.0,-0.787568612920972,0.25112506952643165,0.4194452666603714,10.394243096456247
27.0,80.0,0.0,1.5,40.2,12.6,1.5,6.4,1.1112717743794354,0.503988575658907,0.9355273132182449,10.374407164061246
22.68,66.39999999999999,0.0,0.75,12.0,9.0,0.99,8.2,4.731853611333996,0.9952819030698302,3.645818403574907,10.346200411889455
18.360000000000003,0.0,0.0,0.495,12.0,10.799999999999999,2.4899999999999998,10.0,7.467535305568278,1.0,6.37941783768323,10.333179932811863
18.360000000000003,0.0,0.0,0.75,12.0,14.4,2.4899999999999998,10.0,6.9921633495842315,0.9999999999996886,5.904045881699217,10.273881525726367
18.360000000000003,66.39999999999999,0.0,0.0,24.0,10.799999999999999,0.0,10.0,5.469722750483228,0.99987249684934,4.3816423610475885,10.261656159454237
27.0,53.6,0.0,1.2449999999999999,40.2,10.799999999999999,0.0,1.0,1.063548939888484,0.49573090994826485,0.9036842171529507,10.246593092259719
27.0,66.39999999999999,0.0,1.0050000000000001,24.0,14.4,2.0100000000000002,8.2,2.601054140810419,0.785901528103196,1.7456233477898593,10.239039953565044
22.68,0.0,0.0,1.2449999999999999,12.0,16.2,3.0,8.2,3.4883476330947873,0.9229199380606264,2.4586719766588976,10.225483622203239
22.68,26.400000000000002,0.0,1.0050000000000001,24.0,14.4,0.0,8.2,6.8382172119804885,0.9999999999947368,5.75009974409607,10.220669847769372
27.0,53.6,0.0,0.495,12.0,14.4,3.0,8.2,3.1497620460244065,0.8786269658295454,2.1673028035425808,10.208879122690625
27.0,80.0,0.0,1.5,30.0,14.4,2.0100000000000002,4.6000000000000005,0.25615225720290535,0.3687318416939528,0.6292641060745046,10.183324271873502
27.0,80.0,0.0,1.5,40.2,18.0,0.99,2.8000000000000003,-0.6579133416190113,0.259593055490532,0.42464146419214616,10.176495569217447
27.0,66.39999999999999,0.0,1.0050000000000001,40.2,12.6,0.0,2.8000000000000003,1.3205364569723117,0.5418415215113186,1.003517423447457,10.167943452728528
27.0,40.0,0.0,1.5,30.0,12.6,0.99,4.6000000000000005,2.617799284453918,0.7914829179660889,1.7516649853507145,10.156701477657275
27.0,0.0,0.0,1.2449999999999999,49.8,14.4,0.0,1.0,0.35013253034905906,0.3816579037482389,0.6527010511436587,10.15262640811766
18.360000000000003,53.6,0.0,0.495,30.0,9.0,0.0,10.0,6.346079335780313,0.9999999857534482,5.257961870189761,10.134892426430255
27.0,0.0,0.0,0.0,60.0,10.799999999999999,2.0100000000000002,10.0,3.5015098354309977,0.9276607673211342,2.4666488702496663,10.119543358241025
