Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,name_plate,Buffer,well_1,well_2,well_3
1.53,0.0,0.0,1.5,30.15,0.7425,3.0,1.0,25658.0,34144.3333333333,21379.6666666666,25658.0,6496.905733586663,-0.01764256721456014,1.005505766989515,-0.5334565767793336,,,,-0.01764256721456014,0.6395572862697351,7825.33333333333,23728.0,13768.0,13768.0,8035.459893727534,0.12678375411635565,0.44225860632430936,0.2446735349741447,,,,0.2446735349741447,0.13015471273611154,plate 3,P3_Buffer 15,M8,M18,O1
0.0,240.0,2.25,1.5,14.85,0.3825,2.01,1.0,27459.6666666666,43091.0,24174.3333333333,27459.6666666666,10107.524216037194,0.1995740063497134,2.0841538399710773,-0.19651971225334647,,,,0.1995740063497134,0.9949876177356345,19700.6666666666,11494.6666666666,16868.0,16868.0,4168.03605941607,0.3623649372462394,0.19957546982661584,0.30617089653895496,,,,0.30617089653895496,0.0675119461937106,plate 3,P3_Buffer 16,N8,N18,P1
2.97,40.8,0.0,0.0,45.0,2.25,0.0,1.0,29123.0,27418.6666666666,37291.0,29123.0,5277.056337826312,0.4001125266246089,0.19463087248321817,1.3848812442229732,,,,0.4001125266246089,0.519474957665658,736.666666666666,1327.0,28988.0,1327.0,16143.199030115622,-0.013840212661843812,-0.0021292634864374525,0.5466057423987939,,,,-0.0021292634864374525,0.26148017166344123,plate 3,P3_Buffer 17,A2,O8,O18
1.53,240.0,0.0,0.255,0.0,0.0,0.0,4.6,28561.6666666666,23564.6666666666,38878.6666666666,28561.6666666666,7809.493090677098,0.33243579954185315,-0.2700237109673323,1.5762970702889547,,,,0.33243579954185315,0.7687687667061741,1055.0,891.666666666666,27516.3333333333,1055.0,15324.825799263665,-0.007525161017285322,-0.010765344583603297,0.5174110272043161,,,,-0.007525161017285322,0.24822453549809795,plate 3,P3_Buffer 18,B2,P8,P18
0.0,160.8,0.3825,1.5,14.85,0.0,3.0,2.8,24022.0,43930.3333333333,21425.6666666666,24022.0,12312.207388513965,-0.21488566491178396,2.1853474259534713,-0.5279106217096072,,,,-0.21488566491178396,1.2120172691871696,3777.66666666666,19520.0,3645.33333333333,3777.66666666666,9127.281565601985,0.04648671524737803,0.35878089746472175,0.043861505296708236,,,,0.04648671524737803,0.14783954197317956,plate 3,P3_Buffer 19,A9,A19,C2
0.0,240.0,2.25,0.495,7.65,0.0,2.01,1.0,25666.0,44437.0,21380.3333333333,25666.0,12263.273472415902,-0.01667805328939034,2.246433307880896,-0.5333762006188986,,,,-0.01667805328939034,1.2072002002824387,2987.33333333333,30913.3333333333,3010.66666666666,3010.66666666666,16116.352087013738,0.030808194358113015,0.5848002327642066,0.031271077724729805,,,,0.031271077724729805,0.2610453171294778,plate 3,P3_Buffer 20,B9,B19,D2
4.5,240.0,0.3825,1.5,14.85,0.0,0.51,10.0,25313.3333333333,38715.0,21624.6666666666,25313.3333333333,8993.427458118791,-0.05919704215729639,1.5565647229031974,-0.5039183378210085,,,,-0.05919704215729639,0.8853156094975148,4494.66666666666,60116.3333333333,4933.66666666666,4933.66666666666,31987.208964996767,0.06071045984156155,1.1641252165632887,0.06941927975348146,,,,0.06941927975348146,0.5181142148838275,plate 3,P3_Buffer 21,C9,C19,E2
6.03,120.0,2.25,1.5,7.65,0.3825,3.0,2.8,24683.6666666666,42302.3333333333,21626.3333333333,24683.6666666666,11159.910978006823,-0.13511232568420672,1.989068842181417,-0.5037173974199273,,,,-0.13511232568420672,1.0985848760600092,2098.33333333333,3162.66666666666,2256.33333333333,2256.33333333333,574.3415876107679,0.013172338090010971,0.03428643222726244,0.016306719743959367,,,,0.016306719743959367,0.009302922961040967,plate 3,P3_Buffer 22,D9,D19,F2
9.0,240.0,0.3825,0.495,0.0,0.0,2.01,6.4,25160.3333333333,40254.6666666666,23776.3333333333,25160.3333333333,9140.476138420618,-0.07764337097616879,1.7421934654181601,-0.24450428003054395,,,,-0.07764337097616879,0.8997911242702161,1342.66666666666,8154.0,1215.33333333333,1342.66666666666,3969.7936694213463,-0.001818470368851986,0.1333037969661302,-0.004344491026675307,,,,-0.001818470368851986,0.0643009064196182,plate 3,P3_Buffer 23,E9,E19,G2
6.03,0.0,0.0,0.0,22.5,2.25,0.51,1.0,25075.3333333333,44306.0,20849.0,25075.3333333333,12502.74158527434,-0.0878913314310979,2.2306393923562404,-0.5974360004822553,,,,-0.0878913314310979,1.2307735108225824,1076.66666666666,34251.0,905.666666666666,1076.66666666666,19202.76407283694,-0.007095340748284094,0.6510123920489863,-0.010487614563633186,,,,-0.007095340748284094,0.3110376101298679,plate 3,P3_Buffer 24,F9,F19,H2
9.0,240.0,0.0,0.75,7.65,0.0,0.51,6.4,25012.6666666666,46725.3333333333,28769.0,28769.0,11604.452024019829,-0.09544669051159875,2.5223244785596695,0.3574327854358453,,,,0.3574327854358453,1.1423456256663658,2435.0,2972.0,2546.33333333333,2546.33333333333,283.4184839368057,0.019851083808339897,0.030504013860050583,0.02205969872905452,,,,0.02205969872905452,0.004590683277467926,plate 3,P3_Buffer 25,G9,G19,I2
9.0,160.8,1.125,1.5,45.0,2.25,0.51,1.0,27607.6666666666,38610.6666666666,27627.0,27627.0,6347.01132059046,0.21741751396535466,1.5439858537957665,0.21974842261785654,,,,0.21974842261785654,0.624801636744569,46813.0,71342.6666666666,44221.0,46813.0,14966.673052460861,0.900215571396453,1.3868316294817016,0.8487958419848439,,,,0.900215571396453,0.24242334073236266,plate 3,P3_Buffer 26,H9,H19,J2
9.0,120.0,0.0,0.75,0.0,0.0,3.0,2.8,25517.0,40911.3333333333,24778.3333333333,25517.0,9108.648053930407,-0.03464212514567784,1.8213639834425184,-0.12369891090302666,,,,-0.03464212514567784,0.8966579583942684,1866.33333333333,52052.6666666666,2014.66666666666,2014.66666666666,28932.367976086945,0.008569954901934851,1.0041593376800273,0.011512570589713339,,,,0.011512570589713339,0.46863329448542895,plate 3,P3_Buffer 27,I9,I19,K2
0.0,40.8,2.25,0.495,0.0,0.3825,3.0,4.6,25334.0,38832.3333333333,23560.6666666666,25334.0,8352.380066650334,-0.05670538118393698,1.570710927139017,-0.2705059679299172,,,,-0.05670538118393698,0.8222107182046681,8380.33333333333,47341.6666666666,10472.3333333333,10472.3333333333,21915.40439795544,0.1377937656223136,0.9107031859600849,0.1792945657492753,,,,0.1792945657492753,0.3549757203241321,plate 3,P3_Buffer 28,J9,J19,L2
0.0,120.0,1.5075,1.5,7.65,0.3825,3.0,1.0,24702.0,42316.3333333333,25900.6666666666,25900.6666666666,9841.88034766618,-0.13290198127235106,1.9907567415504643,0.011614355182248898,,,,0.011614355182248898,0.9688375582248018,11133.3333333333,57077.3333333333,14455.0,14455.0,25620.785520816946,0.1924073902635784,1.1038379643712053,0.25830214381124944,,,,0.25830214381124944,0.4149937929674055,plate 3,P3_Buffer 29,K9,K19,M2
9.0,240.0,2.25,1.5,14.85,1.125,0.0,2.8,29762.6666666666,31949.0,25745.0,29762.6666666666,3146.726205886806,0.4772334525579692,0.7408270706908402,-0.007153478278338579,,,,0.4772334525579692,0.3097646411070526,31941.3333333333,67063.6666666666,25806.3333333333,31941.3333333333,22261.26710063749,0.6051935513734404,1.3019454326636941,0.48348828905082397,,,,0.6051935513734404,0.36057784656321107,plate 3,P3_Buffer 30,L9,L19,N2
9.0,240.0,2.25,0.255,7.65,0.7425,3.0,4.6,29031.3333333333,40653.6666666666,22994.3333333333,29031.3333333333,8975.671329478062,0.3890608045653675,1.7902985974360037,-0.33878551621589176,,,,0.3890608045653675,0.8835676910400536,3319.0,11903.3333333333,1922.33333333333,3319.0,5404.655671356476,0.03738775078359548,0.20768254136193448,0.009680874981815295,,,,0.03738775078359548,0.0875421463919076,plate 3,P3_Buffer 31,M9,M19,O2
4.5,240.0,0.0,0.255,0.0,0.3825,3.0,6.4,24758.3333333333,42374.6666666666,22085.6666666666,24758.3333333333,11023.625146491973,-0.12611019571595117,1.9977896555881567,-0.4483382228830988,,,,-0.12611019571595117,1.0851688592460278,2504.33333333333,2488.33333333333,2463.0,2488.33333333333,20.84155393367522,0.02122650866914419,0.02090910293203549,0.02040654384828012,,,,0.02090910293203549,0.00033758198050732013,plate 3,P3_Buffer 32,N9,N19,P2
9.0,240.0,0.0,1.005,0.0,0.7425,1.5,2.8,25291.0,25225.3333333333,29183.0,25291.0,2266.241438871707,-0.06188964353172465,-0.06980669533416417,0.4073463810633824,,,,-0.06188964353172465,0.2230894650639577,2515.0,2159.66666666666,26848.6666666666,2515.0,14152.740112914624,0.021438112493883388,0.01438906008226092,0.5041659502995504,,,,0.021438112493883388,0.22923962637946124,plate 3,P3_Buffer 33,A3,O9,O19
9.0,160.8,1.5075,1.5,7.65,0.0,0.99,1.0,28349.6666666666,22651.0,34931.3333333333,28349.6666666666,6145.4552945878295,0.3068761805248535,-0.38017923883775817,1.100389824378094,,,,0.3068761805248535,0.6049604030392447,1680.0,1023.0,33151.0,1680.0,18362.388524735372,0.004873500588523202,-0.008159972491502718,0.6291907476227633,,,,0.004873500588523202,0.2974255904694882,plate 3,P3_Buffer 34,B3,P9,P19
0.0,240.0,0.3825,1.5,45.0,0.3825,1.5,10.0,28245.6666666666,34682.0,29141.3333333333,29141.3333333333,3486.344615464455,0.2943374994976461,1.0703291403769726,0.40232287103645226,,,,0.40232287103645226,0.34319677592684084,13515.0,47275.0,21740.3333333333,21740.3333333333,17604.037937464913,0.2396545567561134,0.9093806620554666,0.402827556108076,,,,0.402827556108076,0.285142173696231,plate 3,P3_Buffer 35,A10,A20,C3
9.0,160.8,0.0,1.005,45.0,0.0,1.5,1.0,26355.0,39694.0,20983.6666666666,26355.0,9633.766278237408,0.06639070851585856,1.6745971144958516,-0.5812000160752385,,,,0.06639070851585856,0.9483507488210063,13687.6666666666,7410.66666666666,16720.3333333333,13687.6666666666,4748.116987388343,0.24307989366907679,0.1185576554296218,0.30324150609022194,,,,0.24307989366907679,0.07690783237103613,plate 3,P3_Buffer 36,B10,B20,D3
0.0,40.8,1.125,1.5,14.85,0.0,3.0,8.2,24451.0,40062.0,20979.3333333333,24451.0,10164.513085202829,-0.1631636056745535,1.7189647550536622,-0.5817224611180348,,,,-0.1631636056745535,1.0005976185584466,5824.0,3565.0,6522.0,5824.0,1545.6462510333124,0.08708158649967604,0.0422678639916417,0.10092841178104299,,,,0.08708158649967604,0.02503567268774795,plate 3,P3_Buffer 37,C10,C20,E3
0.0,40.8,1.125,1.5,14.85,0.0,3.0,8.2,25169.6666666666,40403.6666666666,22385.6666666666,25169.6666666666,9699.430704943461,-0.07651810473014145,1.7601575372744476,-0.4121689506892314,,,,-0.07651810473014145,0.9548147740463495,5671.33333333333,57169.6666666666,6193.33333333333,6193.33333333333,29583.03956724249,0.08405300675809714,1.1056696599791027,0.09440836893126843,,,,0.09440836893126843,0.47917257601410723,plate 3,P3_Buffer 38,D10,D20,F3
1.53,240.0,0.0,1.005,22.5,0.0,3.0,2.8,25824.3333333333,37437.0,25805.0,25824.3333333333,6710.164241518108,0.0024112848129244965,1.4024836233573221,8.037616043491025e-05,,,,0.0024112848129244965,0.6605505156930087,7025.33333333333,24766.3333333333,6590.66666666666,7025.33333333333,10370.526142943816,0.11091346726092073,0.46285691613875857,0.10229061140280102,,,,0.11091346726092073,0.16797705033794236,plate 3,P3_Buffer 39,E10,E20,G3
0.0,40.8,0.0,0.255,45.0,0.0,0.99,10.0,31235.6666666666,44628.0,26507.6666666666,31235.6666666666,9399.069601315392,0.6548245790298584,2.269461077844325,0.08479684925450737,,,,0.6548245790298584,0.9252471398194481,1255.33333333333,20464.0,1200.66666666666,1255.33333333333,11105.943413826273,-0.0035509766839035613,0.37750783595413495,-0.004635446285691683,,,,-0.0035509766839035613,0.17988900371693922,plate 3,P3_Buffer 40,F10,F20,H3
2.97,240.0,1.5075,1.5,45.0,0.0,3.0,10.0,26274.6666666666,41872.0,29500.3333333333,29500.3333333333,8233.466955730839,0.05670538118393698,1.937186030623329,0.44560543342844694,,,,0.44560543342844694,0.8105048770488691,15685.3333333333,3176.33333333333,17051.3333333333,15685.3333333333,7646.967394551454,0.282709322471003,0.034557549627709516,0.3098078372766581,,,,0.282709322471003,0.12386208850562198,plate 3,P3_Buffer 41,G10,G20,I3
9.0,240.0,0.0,0.255,0.0,1.125,0.51,10.0,28420.6666666666,40552.3333333333,25780.6666666666,28420.6666666666,7877.701359134148,0.31543624161073547,1.7780814210505238,-0.002853353695298081,,,,0.31543624161073547,0.775483208451886,6661.0,24025.0,7352.0,7352.0,9831.70810863165,0.10368587412217481,0.44815045031938955,0.11739383439355672,,,,0.11739383439355672,0.15924952168364848,plate 3,P3_Buffer 42,H10,H20,J3
1.53,0.0,0.3825,1.5,0.0,1.5075,0.0,1.0,23880.0,36239.3333333333,21723.0,23880.0,7832.940091784258,-0.23200578708354788,1.258087851143356,-0.4920628541574548,,,,-0.23200578708354788,0.771076896301119,3925.66666666666,24318.6666666666,3539.66666666666,3925.66666666666,11886.899553710342,0.04942271831563349,0.45397616811923747,0.041765304907886144,,,,0.04942271831563349,0.19253857491639942,plate 3,P3_Buffer 43,I10,I20,K3
0.0,0.0,0.0,0.495,0.0,2.25,1.5,1.0,24502.6666666666,40698.6666666666,24591.3333333333,24591.3333333333,9325.274481115715,-0.15693445324117342,1.7957239882650837,-0.1462444239038707,,,,-0.1462444239038707,0.9179827267664976,2324.33333333333,26164.0,2418.0,2418.0,13736.87856478697,0.017655694126671333,0.4905836297991087,0.019513840212661906,,,,0.019513840212661906,0.2225036907826947,plate 3,P3_Buffer 44,J10,J20,L3
2.97,0.0,0.0,1.5,30.15,0.3825,3.0,10.0,28259.6666666666,40491.3333333333,25785.3333333333,28259.6666666666,7874.033600902923,0.29602539886669327,1.770727002371104,-0.0022907205722782716,,,,0.29602539886669327,0.7751221532669648,12015.0,16920.3333333333,10307.6666666666,12015.0,3432.798728604863,0.20989776890217296,0.3072090778040807,0.1760279317048643,,,,0.20989776890217296,0.05560290740188028,plate 3,P3_Buffer 45,K10,K20,M3
4.5,240.0,1.125,1.5,14.85,0.0,0.0,8.2,26589.6666666666,42594.6666666666,24381.3333333333,26589.6666666666,9939.502605112431,0.0946831169874978,2.024313788530326,-0.1715629144395779,,,,0.0946831169874978,0.9784475215846031,9119.33333333333,47644.6666666666,9317.33333333333,9317.33333333333,22185.674780846308,0.1524539431050216,0.9167140571065808,0.15638183910174175,,,,0.15638183910174175,0.35935343666040537,plate 3,P3_Buffer 46,L10,L20,N3
9.0,79.2,1.125,1.5,0.0,0.0,0.51,8.2,24817.6666666666,34638.6666666666,20949.0,24817.6666666666,7057.213758774538,-0.11895671743761259,1.0651046899489613,-0.5853795764176328,,,,-0.11895671743761259,0.6947141709097222,2125.0,41556.0,2433.66666666666,2433.66666666666,22676.91925562037,0.01370134765185887,0.7959279488976764,0.01982463333024738,,,,0.01982463333024738,0.36731039050536574,plate 3,P3_Buffer 47,M10,M20,O3
1.53,40.8,0.3825,1.5,45.0,0.0,2.01,2.8,26453.0,32584.0,22909.3333333333,26453.0,4894.6554110164625,0.0782060040991886,0.817385363501193,-0.34903347667082085,,,,0.0782060040991886,0.48183129943105957,24913.0,5442.66666666666,20725.3333333333,20725.3333333333,10248.498529595008,0.4657664687289223,0.07951674976525192,0.382692129660243,,,,0.382692129660243,0.16600050273875827,plate 3,P3_Buffer 48,N10,N20,P3
9.0,120.0,0.0,0.0,14.85,2.25,3.0,1.0,24364.0,25305.3333333333,32658.0,25305.3333333333,4541.2599491689525,-0.17365269461077507,-0.060161556082466185,0.8263071173090136,,,,-0.060161556082466185,0.4470429475867641,18816.3333333333,15581.6666666666,28431.6666666666,18816.3333333333,6683.813825897545,0.34482165765146144,0.28065279779931895,0.5355692804147422,,,,0.34482165765146144,0.10826136649259006,plate 3,P3_Buffer 49,A4,O10,O20
9.0,240.0,0.0,0.75,0.0,0.7425,0.99,2.8,25944.3333333333,23805.3333333333,36233.6666666666,25944.3333333333,6644.6616528971,0.016878993690471477,-0.2410079170518034,1.25740465377969,,,,0.016878993690471477,0.6541024218557341,3254.0,2159.0,62003.0,3254.0,34239.22789725259,0.03609828997659139,0.014375834843214854,1.2015526430640233,,,,0.03609828997659139,0.554591389940459,plate 3,P3_Buffer 50,B4,P10,P20
0.0,0.0,2.25,0.495,45.0,2.25,0.51,10.0,50310.3333333333,50529.3333333333,27917.3333333333,50310.3333333333,12992.285877909757,2.9545472812763856,2.980950849977909,0.25475224048547307,,,,2.9545472812763856,1.2789643930895318,2331.0,1723.66666666666,1747.33333333333,1747.33333333333,344.01566501800437,0.01778794651713336,0.00573975374604889,0.0062092497321889085,,,,0.0062092497321889085,0.005572208765809684,plate 3,P3_Buffer 51,A11,C4,M14
1.53,0.0,2.25,1.005,30.15,2.25,1.5,8.2,49639.6666666666,47036.6666666666,24406.6666666666,47036.6666666666,13878.020980432811,2.87368886388298,2.5598601454808567,-0.16850862034321099,,,,2.5598601454808567,1.3661564136840436,11037.0,2641.0,1643.66666666666,2641.0,5159.492883492992,0.19049634322140377,0.02393768267361439,0.004152725060505399,,,,0.02393768267361439,0.08357111142316061,plate 3,P3_Buffer 52,B11,D4,N14
1.53,40.8,2.25,0.0,30.15,2.25,0.51,8.2,46909.0,48442.0,25848.0,46909.0,12625.401947396895,2.5444681107583635,2.7292930916690263,0.005264638508222578,,,,2.5444681107583635,1.242848232474524,2027.33333333333,2176.0,1739.0,2027.33333333333,222.18869191481068,0.011763850131591128,0.014713078438892847,0.006043934244111526,,,,0.011763850131591128,0.003598911045770836,plate 3,P3_Buffer 53,C11,E4,O14
6.03,79.2,1.5075,0.75,45.0,2.25,1.5,10.0,45552.0,44072.3333333333,24000.3333333333,44072.3333333333,12038.472588300374,2.3808624362014363,2.202467548125235,-0.21749789012578957,,,,2.202467548125235,1.1850707359972006,46260.0,42611.0,23618.6666666666,42611.0,12156.300846032898,0.8892452356076336,0.8168568896882812,0.4400896671207319,,,,0.8168568896882812,0.1969022141202178,plate 3,P3_Buffer 54,D11,F4,P14
9.0,40.8,2.25,1.005,30.15,2.25,0.51,10.0,23591.6666666666,45293.6666666666,41339.3333333333,41339.3333333333,11558.497799038183,-0.2667684764698842,2.349716674034487,1.8729654784391025,,,,1.8729654784391025,1.1378218784200491,2188.33333333333,71593.3333333333,73225.0,71593.3333333333,40550.22476761015,0.014957745361247398,1.3918043193630718,1.4241730919286366,,,,1.3918043193630718,0.6568140375055442,plate 3,P3_Buffer 55,A15,E11,G4
2.97,79.2,1.5075,0.75,45.0,2.25,1.5,8.2,21018.6666666666,46087.0,45624.6666666666,45624.6666666666,14341.60802363892,-0.5769802676526207,2.4453643049471667,2.389623437688387,,,,2.389623437688387,1.4117920567825666,18849.6666666666,14321.6666666666,11135.6666666666,14321.6666666666,3876.406755402911,0.34548291960377053,0.255657096002009,0.19245367860023943,,,,0.255657096002009,0.06278826779928617,plate 3,P3_Buffer 56,B15,F11,H4
4.5,120.0,1.5075,0.75,30.15,2.25,0.0,10.0,26564.0,47353.6666666666,42550.0,42550.0,10884.527623769072,0.09158863481091956,2.59807900976571,2.0189285857814694,,,,2.0189285857814694,1.0714760587333765,3829.33333333333,29249.6666666666,33451.0,29249.6666666666,16027.51636336015,0.04751167127345826,0.5517966487244244,0.6351421051935514,,,,0.5517966487244244,0.2596063966139435,plate 3,P3_Buffer 57,C15,G11,I4
2.97,79.2,1.125,0.75,45.0,2.25,3.0,8.2,28352.6666666666,43455.3333333333,39374.3333333333,39374.3333333333,7812.62053299614,0.30723787324679214,2.1280794116465143,1.636056745569271,,,,1.636056745569271,0.7690766330358626,1108.33333333333,31565.6666666666,30655.6666666666,30655.6666666666,17327.83002806411,-0.006467141893589726,0.5977411291709085,0.5796886778728513,,,,0.5796886778728513,0.2806682840148743,plate 3,P3_Buffer 58,D15,H11,J4
0.0,120.0,2.25,0.0,45.0,2.25,0.51,6.4,23621.6666666666,43345.0,41679.6666666666,41679.6666666666,10938.270558676784,-0.2631515492504975,2.1147771570952183,1.9139975083390304,,,,1.9139975083390304,1.076766528845642,1668.66666666666,1746.33333333333,1729.66666666666,1729.66666666666,40.88783211194896,0.00464867152473774,0.006189411873619615,0.005858780897464652,,,,0.005858780897464652,0.0006622824472171424,plate 3,P3_Buffer 59,E15,I11,K4
