Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,name_plate,Buffer,well_1,well_2,well_3
0.0,120.0,1.5075,0.75,14.85,0.0,0.0,8.2,40931.6666666666,46221.6666666666,43935.6666666666,43935.6666666666,2653.10861694981,-0.13831399602801828,0.27639280861293497,0.09718302498170263,,,,0.09718302498170263,0.16982236708759857,9729.33333333333,11725.0,9684.66666666666,9729.33333333333,1165.306874222888,0.16326407781014513,0.19929821604834247,0.16245756795146488,,,,0.16326407781014513,0.01717990728509336,plate 0,P0_Buffer 60,D17,L4,P10
2.97,120.0,0.0,0.75,45.0,1.5075,1.5,8.2,60948.6666666666,55035.6666666666,50489.0,55035.6666666666,5244.685779522505,1.4309083307201786,0.9673617643984477,0.6109281906553778,,,,0.9673617643984477,0.33570617803546493,11530.3333333333,29691.3333333333,36780.0,29691.3333333333,13023.163868590018,0.1957832775597654,0.5237017598767358,0.6516960781953439,,,,0.5237017598767358,0.19199813608767932,plate 0,P0_Buffer 61,A11,E17,M4
9.0,40.8,1.5075,0.495,22.5,1.125,0.51,4.6,45695.0,46923.6666666666,46976.0,46923.6666666666,724.9507518394377,0.23510504860457823,0.33142573429496697,0.3355283788021323,,,,0.33142573429496697,0.04640324633254039,56281.3333333333,46587.0,62244.6666666666,56281.3333333333,7902.573090104508,1.0038158750030088,0.8287731420179599,1.1114909598671052,,,,1.0038158750030088,0.11650619764189371,plate 0,P0_Buffer 62,B11,F17,N4
4.5,160.8,0.0,1.5,30.15,0.3825,0.0,1.0,41359.6666666666,41815.6666666666,44905.3333333333,41815.6666666666,1928.9776317271744,-0.10476115814780505,-0.06901327479879282,0.17319954008570865,,,,-0.06901327479879282,0.12347159305356697,28373.0,25961.3333333333,31159.3333333333,28373.0,2601.249493210123,0.49989768158509285,0.4563521679466494,0.550208248067987,,,,0.49989768158509285,0.038349748128404394,plate 0,P0_Buffer 63,C11,G17,O4
1.53,120.0,1.125,0.255,22.5,0.0,0.0,4.6,44571.6666666666,45675.3333333333,42327.0,44571.6666666666,1706.2602706243367,0.14704191491585128,0.23356329047768104,-0.028927563499529633,,,,0.14704191491585128,0.10921571630115927,1773.33333333333,9783.66666666666,6119.0,6119.0,4009.98837626467,0.019609023280448706,0.16424513084719639,0.09807521005368708,,,,0.09807521005368708,0.0591185292410386,plate 0,P0_Buffer 64,D11,H17,P4
0.0,79.2,1.125,1.005,45.0,1.125,1.5,1.0,42381.6666666666,46301.0,44708.0,44708.0,1971.0677967181648,-0.024641998536641677,0.2826121041078708,0.1577296958294136,,,,0.1577296958294136,0.12616573508914453,2783.33333333333,1076.66666666666,1486.33333333333,1486.33333333333,890.9495766586066,0.037845776055083366,0.007029876977152784,0.014426896501913904,,,,0.014426896501913904,0.013135107550871945,plate 0,P0_Buffer 65,A5,E11,I17
0.0,120.0,2.25,1.5,0.0,1.5075,0.51,1.0,42253.6666666666,42080.6666666666,42047.0,42080.6666666666,110.8854931566215,-0.03467649210829423,-0.04823873732623089,-0.0508780181875196,,,,-0.04823873732623089,0.0070976502067157604,13326.0,1238.33333333333,17483.3333333333,13326.0,8438.9486992248,0.2282061776247683,0.009948961167152125,0.3032717817849141,,,,0.2282061776247683,0.12441388568399617,plate 0,P0_Buffer 66,B5,F11,J17
9.0,40.8,1.125,0.495,0.0,0.0,2.01,10.0,40131.0,38015.3333333333,40012.3333333333,40012.3333333333,1188.7063151610364,-0.2010818438381938,-0.3669384342009016,-0.21038465558691602,,,,-0.21038465558691602,0.0760876953634511,3115.0,2196.66666666666,2606.33333333333,2606.33333333333,460.05518992592704,0.04383441269229844,0.027252810747044692,0.03464983027180581,,,,0.03464983027180581,0.0067825099840968595,plate 0,P0_Buffer 67,C5,G11,K17
4.5,0.0,0.7425,0.495,30.15,0.7425,2.01,6.4,44088.6666666666,45176.6666666666,46419.3333333333,45176.6666666666,1166.1883463914824,0.10917738057906858,0.1944705759381153,0.29188878436291155,,,,0.1944705759381153,0.07464634662483569,34693.3333333333,31958.3333333333,37498.3333333333,34693.3333333333,2770.0737053972653,0.6140188265883423,0.5646351445699009,0.6646664419674019,,,,0.6140188265883423,0.04083869278067739,plate 0,P0_Buffer 68,D5,H11,L17
1.53,79.2,0.3825,1.005,30.15,1.5075,0.99,10.0,53023.6666666666,57094.6666666666,57032.0,57032.0,2332.5131018646944,0.8096320685690341,1.1287760008362024,1.1238632800250863,,,,1.1238632800250863,0.1493014246348109,20000.0,4969.66666666666,35024.3333333333,20000.0,15027.333433151429,0.34871319546428486,0.07732262801839312,0.61999542576498,,,,0.34871319546428486,0.221545243432886,plate 0,P0_Buffer 69,E5,I11,M17
1.53,0.0,1.5075,0.75,45.0,0.0,2.01,4.6,44260.0,45203.6666666666,46215.6666666666,45203.6666666666,978.0322837964412,0.12260896832862966,0.19658722692588576,0.2759224417267638,,,,0.19658722692588576,0.06260269800538802,4147.66666666666,1901.66666666666,12111.6666666666,4147.66666666666,5365.226183489344,0.062480439126561746,0.02192623444158209,0.20627994318318488,,,,0.062480439126561746,0.07909855372420303,plate 0,P0_Buffer 70,F5,J11,N17
6.03,120.0,0.3825,0.495,22.5,0.3825,0.99,1.0,44583.3333333333,41589.0,41483.6666666666,41589.0,1759.9744631985757,0.1479565171945202,-0.0867826904985889,-0.09504024250026664,,,,-0.0867826904985889,0.11265389869251703,17226.0,20370.6666666666,35625.3333333333,20370.6666666666,9841.487444035633,0.2986253220020705,0.3554060235452717,0.6308471964754309,,,,0.3554060235452717,0.14509125928626712,plate 0,P0_Buffer 71,G5,K11,O17
4.5,79.2,1.125,1.005,0.0,0.0,0.51,1.0,39845.6666666666,36972.3333333333,45927.0,39845.6666666666,4572.102263850987,-0.22345040242500794,-0.44870387791366423,0.2532925682031985,,,,-0.22345040242500794,0.29265489699641317,2463.33333333333,1599.0,1992.33333333333,1992.33333333333,432.7478523386364,0.03206779497797139,0.01646122733948047,0.02356332908009721,,,,0.02356332908009721,0.006379922873070629,plate 0,P0_Buffer 72,H5,L11,P17
2.97,120.0,2.25,0.255,30.15,2.25,0.0,4.6,50187.0,54613.3333333333,66627.3333333333,54613.3333333333,8506.989115710363,0.5872530573847601,0.9342531619107322,1.8760844569875588,,,,0.9342531619107322,0.544522383738389,24347.3333333333,6795.33333333333,1519.33333333333,6795.33333333333,11951.47455337623,0.4272094758889659,0.11028721380937473,0.015022750800491076,,,,0.11028721380937473,0.17619841544664544,plate 0,P0_Buffer 73,A18,I5,M11
0.0,120.0,2.25,0.75,45.0,0.7425,0.51,10.0,51280.0,52720.6666666666,57573.0,52720.6666666666,3297.0317009451264,0.6729382251489495,0.7858785408173878,1.166274694261524,,,,0.7858785408173878,0.2110391275503309,2677.66666666666,2652.0,851.0,2652.0,1047.2957946451793,0.03593783855357863,0.035474396321352054,0.0029551965717312333,,,,0.035474396321352054,0.01544009140431016,plate 0,P0_Buffer 74,B18,J5,N11
0.0,40.8,1.5075,0.0,45.0,1.125,1.5,10.0,57538.0,54809.0,60306.0,57538.0,2748.523057934934,1.1635308874255252,0.9495923486986516,1.3805268109125117,,,,1.1635308874255252,0.1759297334121113,2460.0,2078.33333333333,863.333333333333,2078.33333333333,833.7904301930317,0.03200760767508487,0.02511616149457105,0.0031778895924115848,,,,0.02511616149457105,0.01229242065139878,plate 0,P0_Buffer 75,C18,K5,O11
6.03,160.8,0.0,0.75,7.65,0.7425,3.0,2.8,41572.0,43393.6666666666,44954.0,43393.6666666666,1692.6819722733665,-0.088115396676074,0.05469321626423634,0.17701473816243338,,,,0.05469321626423634,0.10834658536839163,4258.0,8729.33333333333,3731.0,4258.0,2746.327453433307,0.06447263885210777,0.14520788694417022,0.054957026265738985,,,,0.06447263885210777,0.04048860610725818,plate 0,P0_Buffer 76,D18,L5,P11
1.53,79.2,0.3825,1.005,7.65,1.5075,0.51,10.0,52482.0,46442.3333333333,44948.3333333333,46442.3333333333,3988.854114673574,0.7671683913452493,0.29369185742656784,0.17657050276993566,,,,0.29369185742656784,0.25532186786221894,36086.0,56270.6666666666,48367.6666666666,48367.6666666666,10171.180802931643,0.6391650817343573,1.003623275633771,0.8609251992199713,,,,0.8609251992199713,0.14995186850744055,plate 0,P0_Buffer 77,A12,E18,M5
0.0,160.8,0.3825,1.005,7.65,1.125,0.51,2.8,43035.0,41318.6666666666,46247.6666666666,43035.0,2502.068085345335,0.026575729068673566,-0.10797533186997502,0.2784310651196769,,,,0.026575729068673566,0.16015444002295764,17264.3333333333,33419.6666666666,24914.0,24914.0,8081.4454221451515,0.2993174759852656,0.5910212581553783,0.4374413173796856,,,,0.4374413173796856,0.11914327989748065,plate 0,P0_Buffer 78,B12,F18,N5
6.03,240.0,1.125,1.5,22.5,2.25,3.0,2.8,43416.3333333333,42773.0,45872.6666666666,43416.3333333333,1635.8170571443309,0.056470157834219145,0.00603637503919724,0.24903313473397606,,,,0.056470157834219145,0.10470672892612111,33828.6666666666,23420.0,32354.3333333333,32354.3333333333,5632.292497533968,0.598406240219562,0.4104653682259191,0.5717853961528271,,,,0.5717853961528271,0.08303586381457556,plate 0,P0_Buffer 79,C12,G18,O5
2.97,40.8,0.7425,1.5,0.0,0.0,0.0,4.6,39402.3333333333,37753.0,44986.0,39402.3333333333,3790.644687668338,-0.2582052890143227,-0.3875039197240514,0.1795233615553465,,,,-0.2582052890143227,0.24263471519230526,1916.33333333333,1971.66666666666,2192.0,1971.66666666666,145.83133331962136,0.022191058574283117,0.02319016780220033,0.027168548523003593,,,,0.02319016780220033,0.0021499648213809805,plate 0,P0_Buffer 80,D12,H18,P5
9.0,79.2,0.3825,1.005,0.0,2.25,1.5,8.2,46531.6666666666,54185.0,51891.6666666666,51891.6666666666,3927.7323586876064,0.30069509773178105,0.9006741925368454,0.7208895160447318,,,,0.7208895160447318,0.2514095360354048,17305.0,8910.33333333333,6221.66666666666,8910.33333333333,5781.28640048601,0.3000517610804825,0.14847605749091167,0.09992897898259372,,,,0.14847605749091167,0.08523245382479694,plate 0,P0_Buffer 81,A6,E12,I18
2.97,160.8,2.25,0.75,0.0,0.3825,1.5,1.0,42684.0,42572.0,41433.6666666666,42572.0,691.8188855259912,-0.0009407337723424271,-0.009720915647538414,-0.09895996655169342,,,,-0.009720915647538414,0.044282514475791915,7108.0,7244.0,8361.66666666666,7244.0,687.9141042418087,0.11593278282013628,0.11838842477790887,0.13856922743578004,,,,0.11838842477790887,0.010141792511833952,plate 0,P0_Buffer 82,B6,F12,J18
9.0,79.2,1.125,0.495,7.65,0.0,0.51,2.8,40375.6666666666,38140.6666666666,41530.6666666666,40375.6666666666,1723.434071846092,-0.18190132747988408,-0.35711299257866114,-0.09135570189192546,,,,-0.18190132747988408,0.11031499115057096,6061.33333333333,4873.33333333333,4362.33333333333,4873.33333333333,871.690503179502,0.09703396971374914,0.07558321496497095,0.06635650143245776,,,,0.07558321496497095,0.012851174533666956,plate 0,P0_Buffer 83,C6,G12,K18
4.5,240.0,2.25,0.0,22.5,2.25,1.5,1.0,46244.0,44152.0,45533.6666666666,45533.6666666666,1063.80137731174,0.27814361868924425,0.11414236437754782,0.2224574056653025,,,,0.2224574056653025,0.06809267696466302,63137.6666666666,30561.6666666666,48369.3333333333,48369.3333333333,16311.613641592687,1.1276151383104207,0.539416664660422,0.8609552928714153,,,,0.8609552928714153,0.2404791529439021,plate 0,P0_Buffer 84,D6,H12,L18
9.0,240.0,0.3825,0.255,22.5,0.7425,0.0,10.0,45234.6666666666,43404.6666666666,45722.0,45234.6666666666,1221.776545005669,0.19901745583777036,0.05555555555555023,0.2372216995923487,,,,0.19901745583777036,0.07820448194220905,21104.6666666666,45413.3333333333,21952.6666666666,21952.6666666666,13796.335621917624,0.3686592676408973,0.8075811926715933,0.38397091749524404,,,,0.38397091749524404,0.20339686661218545,plate 0,P0_Buffer 85,E6,I12,M18
1.53,160.8,0.0,1.005,14.85,0.7425,1.5,10.0,45126.6666666666,43151.3333333333,43061.6666666666,43151.3333333333,1167.2051297071966,0.19055085188668852,0.03569562036165721,0.028666248562762522,,,,0.03569562036165721,0.07471142973088969,17306.0,20255.6666666666,27104.0,20255.6666666666,5026.612624967392,0.30006981727134846,0.35332956159568457,0.47698437537617067,,,,0.35332956159568457,0.07410643562246944,plate 0,P0_Buffer 86,F6,J12,N18
6.03,40.8,1.125,0.255,14.85,0.3825,1.5,8.2,41306.6666666666,42562.6666666666,42046.6666666666,42046.6666666666,631.3203096157555,-0.10891606564231744,-0.010452597470476737,-0.0509041496812011,,,,-0.0509041496812011,0.04041007167383959,11759.6666666666,34275.6666666666,32386.3333333333,32386.3333333333,12489.990754081335,0.19992416399836171,0.6064773575366528,0.5723631942605383,,,,0.5723631942605383,0.18413766184112335,plate 0,P0_Buffer 87,G6,K12,O18
6.03,120.0,2.25,0.0,7.65,0.0,0.99,8.2,45243.6666666666,43699.0,45482.6666666666,45243.6666666666,968.2099366776847,0.19972300616702718,0.0786296644716212,0.21845928713284718,,,,0.19972300616702718,0.06197398110046877,9394.33333333333,5491.33333333333,4154.33333333333,5491.33333333333,2722.700191599019,0.1572152538700435,0.08674194092014344,0.06260081373233498,,,,0.08674194092014344,0.04014027368367714,plate 0,P0_Buffer 88,H6,L12,P18
9.0,120.0,1.5075,0.495,22.5,1.5075,2.01,10.0,53045.3333333333,46707.6666666666,51130.3333333333,51130.3333333333,3250.467254160622,0.8113306156579884,0.3144925263928033,0.6612051844883426,,,,0.6612051844883426,0.20805859199119486,47537.0,61389.6666666666,39225.0,47537.0,11197.158614444837,0.845926523340636,1.0960529166766966,0.6958434648626526,,,,0.845926523340636,0.16507767276403523,plate 0,P0_Buffer 89,A19,I6,M12
0.0,120.0,2.25,0.255,14.85,2.25,3.0,6.4,51459.6666666666,54164.6666666666,62876.6666666666,54164.6666666666,5966.068750302274,0.6870231002404045,0.8990801714225932,1.5820528901431952,,,,0.8990801714225932,0.38188105489193763,39904.3333333333,44366.3333333333,2041.0,39904.3333333333,23255.73512379575,0.7081096371909376,0.7886763608349177,0.024442063702241383,,,,0.7081096371909376,0.3428550728664815,plate 0,P0_Buffer 90,B19,J6,N12
0.0,240.0,2.25,1.005,0.0,1.5075,0.51,4.6,43313.3333333333,43114.0,45742.0,43313.3333333333,1463.1324590045215,0.04839552628827998,0.032768893069927876,0.2387895892129194,,,,0.04839552628827998,0.0936533905786742,52846.0,41035.0,6696.66666666666,41035.0,23973.53340742739,0.9417868406480969,0.7285251703300671,0.1085056696439318,,,,0.7285251703300671,0.3534374423993262,plate 0,P0_Buffer 91,C19,K6,O12
9.0,79.2,1.5075,1.5,30.15,1.5075,3.0,6.4,49868.0,44322.0,53032.3333333333,49868.0,4409.100970761527,0.5622452179366573,0.12746942615239887,0.8103114874046173,,,,0.5622452179366573,0.2822213756343606,15101.6666666666,23776.0,17379.3333333333,17379.3333333333,4497.205959753759,0.2602679538724499,0.4168933721742062,0.3013939379348527,,,,0.3013939379348527,0.06630148945277833,plate 0,P0_Buffer 92,D19,L6,P12
9.0,79.2,0.3825,0.75,0.0,0.3825,0.0,1.0,40357.3333333333,43018.0,39291.6666666666,40357.3333333333,1919.2165357539095,-0.18333855963207124,0.02524302289118846,-0.2668809449148167,,,,-0.18333855963207124,0.12284679676254485,4061.66666666666,2941.66666666666,3821.33333333333,3821.33333333333,589.6289165731782,0.06092760671208791,0.040704672942196006,0.05658810217396532,,,,0.05658810217396532,0.008692791867457677,plate 0,P0_Buffer 93,A13,E19,M6
1.53,0.0,0.0,0.75,7.65,1.125,2.01,2.8,40036.6666666666,38445.3333333333,38240.6666666666,38445.3333333333,983.1790462764253,-0.20847705654855764,-0.3332288073586313,-0.34927354447580755,,,,-0.3332288073586313,0.06293213622800908,11149.3333333333,15933.0,19515.0,15933.0,4197.192902316906,0.18890386883982896,0.27527866721236494,0.33995594289428704,,,,0.27527866721236494,0.061878451517367754,plate 0,P0_Buffer 94,B13,F19,N6
2.97,40.8,1.125,0.0,30.15,0.7425,0.99,1.0,41110.6666666666,41427.6666666666,41803.3333333333,41427.6666666666,346.74715945859555,-0.12428138392391042,-0.09943033343786463,-0.06998014006480877,,,,-0.09943033343786463,0.022194878499870202,4020.0,9597.66666666666,7296.66666666666,7296.66666666666,2803.019529272221,0.060175265426005736,0.16088667934612505,0.11933938416351675,,,,0.11933938416351675,0.041324407069439524,plate 0,P0_Buffer 95,C13,G19,O6
6.03,40.8,0.0,0.75,14.85,1.125,1.5,8.2,42921.3333333333,44887.3333333333,50840.3333333333,44887.3333333333,4123.387078604191,0.017664889725094026,0.171788439427195,0.6384707849900674,,,,0.171788439427195,0.26393316490450663,15968.0,16782.6666666666,18746.0,16782.6666666666,1428.0314863216258,0.27591063389267406,0.2906204107181537,0.32607073211835236,,,,0.2906204107181537,0.021053208453404422,plate 0,P0_Buffer 96,D13,H19,P6
4.5,160.8,0.7425,0.0,14.85,0.3825,0.51,10.0,44270.3333333333,43656.3333333333,41672.6666666666,43656.3333333333,1357.6819433355188,0.12341904463258854,0.07528483328106768,-0.08022368558587341,,,,0.07528483328106768,0.08690362689877405,25176.0,43605.6666666666,25131.0,25176.0,10653.387152207226,0.44217203938657107,0.7749416183161988,0.44135951079760216,,,,0.44217203938657107,0.1570609490046807,plate 0,P0_Buffer 97,A7,E13,I19
6.03,120.0,0.0,0.75,0.0,2.25,0.99,4.6,46311.3333333333,41415.0,45703.3333333333,45703.3333333333,2668.755855228183,0.2834221804118297,-0.10042333019755409,0.23575833594648005,,,,0.23575833594648005,0.17082392843561156,38860.3333333333,37958.6666666666,27362.0,37958.6666666666,6394.190288413701,0.6892589739268598,0.6729783084960385,0.4816428726195922,,,,0.6729783084960385,0.0942683843613716,plate 0,P0_Buffer 98,B7,F13,J19
4.5,0.0,2.25,1.5,22.5,1.5075,0.51,4.6,49323.6666666666,48468.3333333333,49332.3333333333,49323.6666666666,496.3476977251204,0.5195724887634524,0.45251907599038094,0.5202519075990357,,,,0.5195724887634524,0.031770633281899455,45207.0,43760.0,69851.0,45207.0,14663.79229030926,0.8038555986229144,0.7777282904398488,1.2488323663240004,,,,0.8038555986229144,0.21618562248968143,plate 0,P0_Buffer 99,C7,G13,K19
4.5,120.0,1.125,0.495,7.65,0.7425,0.51,4.6,45264.6666666666,42032.6666666666,44397.3333333333,44397.3333333333,1672.8089926605317,0.20136929026862643,-0.0520016724156006,0.13337514372321255,,,,0.13337514372321255,0.10707453927974896,36057.3333333333,33715.6666666666,20598.0,33715.6666666666,8332.14226821514,0.6386474709295321,0.5963658906517069,0.3595107976021379,,,,0.5963658906517069,0.12283925789900056,plate 0,P0_Buffer 100,D7,H13,L19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46861.0,46299.0,44238.0,46299.0,1381.0439288209964,0.32651301348385076,0.28245531514581373,0.12088428974600188,,,,0.28245531514581373,0.08839900015626666,531.333333333333,479.0,452.666666666666,479.0,40.04303240820373,-0.0028167657750920866,-0.0037617064304114353,-0.004237186123215453,,,,-0.0037617064304114353,0.0005903471432327168,plate 0,P0_H20,M20,N20,O20
4.0,120.0,1.5,1.0,30.0,1.5,2.0,0.0,41562.0,42696.0,44082.6666666666,42696.0,1262.4421365544085,-0.08889934148635936,0.0,0.10870701369289736,,,,0.0,0.08080743870459141,691.0,687.333333333333,619.0,687.333333333333,40.5522068632704,6.620603317524683e-05,0.0,-0.001233839709174947,,,,0.0,0.0005978538096083158,plate 0,P0_Ref-,A21,B21,C21
4.0,120.0,1.5,1.0,30.0,1.5,2.0,10.0,54824.3333333333,55721.0,55452.0,55452.0,460.13359573708937,0.9507943974077532,1.021088115396676,1.0,,,,1.0,0.02945261113901799,56070.0,55327.0,67969.0,56070.0,7094.110397599781,1.0,0.9865842501865807,1.2148506151142355,,,,1.0,0.10458717922028649,plate 0,P0_Ref+,E21,F21,G21
