Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_4,MG_fluo_5,MG_fluo_6,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_4,GFP_fluo_5,GFP_fluo_6,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,name_plate,Buffer,well_1,well_2,well_3,well_4,well_5,well_6
0.0,0.0,1.5075,0.255,45.0,2.25,0.99,10.0,42054.0,45747.0,42115.0,43292.6666666666,41914.6666666666,40683.0,42084.5,1735.1779340929174,2.025319317282695,2.4427489544478354,2.032214309935571,2.165329113447112,2.009570099091963,1.8703515315926302,2.028766813609133,0.17904300813607313,1434.0,943.0,634.5,508.5,570.0,827.5,731.0,342.38069698314865,-0.00038513053785619233,-0.00668843367410254,-0.010648859371723718,-0.012266407630719725,-0.011476890028114532,-0.00817118624484888,-0.0094100228082863,0.004012410424884814,plate 4,P4_Buffer 1,A1,B20,E16,H12,K8,N4
2.97,0.0,2.25,0.495,45.0,2.25,2.01,10.0,40665.0,47476.0,39054.6666666666,45212.3333333333,46818.6666666666,44379.6666666666,44795.99999999995,3382.131710535152,1.8683169435966995,2.6381824347236353,1.6862966730718434,2.38231415545759,2.563882295316672,2.2881956218680455,2.335254888662818,0.34898267403519756,9872.66666666666,2199.66666666666,1579.5,1178.0,1267.0,2752.0,1889.58333333333,3351.3069530436187,0.10794781053289222,0.009444256633873433,0.0014827525707463403,-0.0036715777942290333,-0.0025290238652556627,0.016534937758625856,0.005463504602309887,0.03927446574490444,plate 4,P4_Buffer 2,B1,C20,F16,I12,L8,O4
1.53,0.0,2.25,0.255,45.0,2.25,0.0,10.0,43504.3333333333,45755.3333333333,36937.3333333333,42740.3333333333,44644.0,52359.6666666666,44074.16666666665,4989.30356640861,2.189254361177043,2.4436908933348365,1.4469688406616141,2.1028974040164234,2.318073923363852,3.190196300064044,2.2536641422704475,0.5148174728840228,1287.33333333333,847.5,622.0,563.5,890.5,819.0,833.25,255.77866770286235,-0.002267990945153174,-0.007914432552944752,-0.010809330429163797,-0.011560334977983372,-0.007362412115350876,-0.008280306563908135,-0.008097369558426444,0.002997508334427585,plate 4,P4_Buffer 3,C1,D20,G16,J12,M8,P4
1.53,0.0,2.25,0.495,30.15,2.25,0.0,10.0,43352.3333333333,39152.3333333333,39461.3333333333,32543.6666666666,38582.0,40552.0,39306.8333333333,3561.610456063499,2.172073395878072,1.697336196827546,1.7322632907576918,0.9503409818770882,1.632869899400927,1.8555442522889114,1.7147997437926188,0.36750205113451656,2162.33333333333,2064.5,1176.0,803.0,806.0,1433.0,1304.5,597.1410815680791,0.008964983075652432,0.007709029599421449,-0.003697253163419446,-0.008485709517431437,-0.008447196463645818,-0.00039796822245139873,-0.0020476106929354226,0.006997985347663099,plate 4,P4_Buffer 4,A5,D1,E20,H16,K12,N8
2.97,0.0,2.25,0.75,45.0,2.25,2.01,10.0,47054.3333333333,44452.6666666666,45819.6666666666,44949.3333333333,41962.0,46539.0,45384.49999999995,1827.1082769106847,2.590520327041178,2.296447006518209,2.4509626615425115,2.352586564183712,2.0149203119701595,2.5322708262687916,2.401774612863112,0.18852877025514816,4837.66666666666,12643.0,2702.0,3295.0,2198.5,4657.5,3976.25,3862.0404720053634,0.043310068596027936,0.14351247608981246,0.015893053528865535,0.023505800493822938,0.009429279335179109,0.04099714575479167,0.0322514731243073,0.0452598279860505,plate 4,P4_Buffer 5,B5,E1,F20,I16,L12,O8
0.0,0.0,1.5075,0.495,45.0,2.25,2.01,8.2,46156.6666666666,39910.0,45675.0,43988.3333333333,40679.3333333333,44197.3333333333,44092.8333333333,2581.9264613562873,2.4890546701329943,1.7829772804340454,2.434610602464112,2.243962171734294,1.8699370784823441,2.2675859990203797,2.255774085377337,0.2664141073630099,1186.0,2511.0,1088.5,1036.5,1050.0,1337.5,1137.25,570.9009327370205,-0.003568876317467382,0.01344105577118111,-0.004820550565500007,-0.00548811016445074,-0.005314801422415453,-0.001623967101293611,-0.004194713441483694,0.006690473132027149,plate 4,P4_Buffer 6,C5,F1,G20,J16,M12,P8
0.0,40.8,2.25,0.75,30.15,2.25,2.01,10.0,42022.6666666666,44635.3333333333,41448.6666666666,38023.0,43005.3333333333,43436.0,42513.99999999995,2284.0509602215234,2.0217776270675483,2.317094306921363,1.956896876530643,1.5696846388606307,2.132851060623183,2.1815304623036056,2.077314343845366,0.2356780515814519,4945.33333333333,4772.5,20783.5,2862.0,2972.0,3500.0,4136.25,6985.4870693671955,0.04469225930411188,0.04247347948324041,0.24801764753709024,0.017947083064098562,0.019359228369571265,0.02613752583584025,0.03430550265954033,0.08186396425674232,plate 4,P4_Buffer 7,A9,D5,G1,H20,K16,N12
1.53,40.8,1.125,0.75,45.0,2.25,1.5,10.0,45726.0,45663.6666666666,40712.0,38205.0,41452.0,45207.3333333333,43329.66666666665,3157.327885693481,2.440375268452583,2.4333295655777776,1.8736294789194077,1.5902565841528202,1.9572736520854528,2.381748992125387,2.16951132210542,0.325786463289705,2460.33333333333,2245.0,3995.0,2170.0,2095.5,2509.0,2352.666666666665,712.2705822981934,0.012790613085023942,0.010026231668856207,0.032492179710467424,0.009063405324215726,0.008106997821872849,0.013415380401990699,0.011408422376940074,0.008347205128485122,plate 4,P4_Buffer 8,B9,E5,H1,I20,L16,O12
0.0,79.2,2.25,0.75,30.15,2.25,0.99,10.0,41333.6666666666,44433.6666666666,39490.3333333333,43241.3333333333,43071.3333333333,44002.3333333333,43156.3333333333,1856.654957074583,1.9438981198899739,2.294299385855838,1.7355412380844693,2.159526769903165,2.1403112166082625,2.2455446290644625,2.1499189932557137,0.19157752185176424,1739.0,1920.5,6408.0,1506.5,1823.5,2495.5,1872.0,1870.786563632171,0.003530363263681763,0.005860403017711726,0.06346951263870049,0.0005456015952962724,0.0046151476119767046,0.013242071659955413,0.005237775314844215,0.021924026607789776,plate 4,P4_Buffer 9,C9,F5,I1,J20,M16,P12
0.0,79.2,1.5075,0.255,45.0,2.25,1.5,10.0,45114.0,43731.6666666666,45099.6666666666,41364.3333333333,42313.0,42536.0,43133.8333333333,1549.126358330412,2.371199276590935,2.2149504540145357,2.3695791417052785,1.9473644549941562,2.0545947778908102,2.0798010625070646,2.1473757582608,0.15984541857567494,1998.33333333333,1669.0,1501.0,1638.5,1620.5,1542.0,1629.5,176.50123281491477,0.006859602802038583,0.002631725342017314,0.00047499433002263716,0.0022401759618635186,0.002009097639149803,0.0010013393984261,0.002124636800506661,0.0020684442574939958,plate 4,P4_Buffer 10,A13,D9,G5,J1,K20,N16
