Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,name_plate,Buffer,well_1,well_2,well_3
9.0,0.0,2.25,0.75,45.0,2.25,3.0,6.4,40861.3333333333,28862.0,35299.0,35299.0,6004.977401505554,1.8174770448838988,0.49797481810017963,1.2058171288235662,,,,1.2058171288235662,0.5391613566201525,31170.6666666666,21608.3333333333,31381.3333333333,31170.6666666666,5582.623759222623,0.8125692454632263,0.5385768863419284,0.8186055396370573,,,,0.8125692454632263,0.13060725535848597,plate 2,P2_Buffer 27,C10,G6,K2
6.03,79.2,2.25,0.0,45.0,2.25,0.99,8.2,42871.6666666666,44993.3333333333,47836.5,44993.3333333333,2491.1388348393216,2.0385426021296484,2.2718508879643764,2.5844986529333163,,,,2.2718508879643764,0.22366875075739165,28482.3333333333,15075.3333333333,12876.0,15075.3333333333,8447.310777423201,0.7355396370582608,0.35138490926456445,0.28836676217765045,,,,0.35138490926456445,0.19762751770200504,plate 2,P2_Buffer 28,D10,H6,L2
6.03,240.0,2.25,0.0,30.15,2.25,3.0,6.4,36953.0,31415.0,35897.5,35897.5,2940.417501535,1.3876986236094109,0.778714513498161,1.271630958708287,,,,1.271630958708287,0.2640075695804905,53906.6666666666,44252.0,44810.0,44810.0,5420.229037117748,1.4640305635148023,1.1873925501432665,1.203381088825215,,,,1.203381088825215,0.1268079792736912,plate 2,P2_Buffer 29,E10,I6,M2
2.97,120.0,1.5075,1.5,45.0,2.25,3.0,10.0,39722.3333333333,36536.0,34336.0,36536.0,2708.1761048378517,1.692227333541047,1.3418433737147935,1.0999211920165721,,,,1.3418433737147935,0.24315560326414762,33357.6666666666,36790.3333333333,28326.0,33357.6666666666,4257.264549501742,0.8752340019102177,0.9735912129894928,0.7310601719197708,,,,0.8752340019102177,0.09960005583876756,plate 2,P2_Buffer 30,F10,J6,N2
9.0,160.8,2.25,0.0,45.0,1.5075,3.0,1.0,27560.6666666666,26818.6666666666,20610.5,26818.6666666666,3816.55852952093,0.35487418213807276,0.27328042812894543,-0.4093983102102172,,,,0.27328042812894543,0.3426725425945495,27939.6666666666,53101.0,33419.3333333333,33419.3333333333,13231.826811811687,0.7199904489016218,1.440945558739255,0.8770009551098367,,,,0.8770009551098367,0.30956278943472937,plate 2,P2_Buffer 31,G10,K6,O2
6.03,240.0,2.25,1.005,45.0,1.5075,3.0,8.2,29572.6666666666,24609.5,32616.0,29572.6666666666,4041.4300973147415,0.5761230137639006,0.03035023734032231,0.9107820317797809,,,,0.5761230137639006,0.3628628033483392,18598.0,16759.0,30581.6666666666,18598.0,7506.178583402166,0.4523209169054441,0.3996275071633238,0.7956924546322808,,,,0.4523209169054441,0.17560943120861863,plate 2,P2_Buffer 32,H10,L6,P2
9.0,120.0,2.25,0.0,45.0,2.25,2.01,4.6,41051.0,38132.3333333333,28101.5,38132.3333333333,6792.468656806862,1.8383336693363703,1.5173835749500597,0.4143467184722263,,,,1.5173835749500597,0.6098668439427709,71727.6666666666,71720.6666666666,48190.3333333333,71720.6666666666,13587.265460853525,1.974660936007639,1.9744603629417363,1.3002387774594069,,,,1.9744603629417363,0.31787838948264435,plate 2,P2_Buffer 33,A3,I10,M6
9.0,120.0,2.25,1.005,45.0,2.25,2.01,6.4,36341.6666666666,38748.6666666666,28547.5,36341.6666666666,5332.392902329536,1.3204735809981096,1.5851584407015729,0.46339094258013847,,,,1.3204735809981096,0.47877285775144574,62914.6666666666,66170.3333333333,39955.3333333333,62914.6666666666,14288.436919152226,1.7221394460362922,1.815425023877745,1.0642788920725874,,,,1.7221394460362922,0.3342825183750511,plate 2,P2_Buffer 34,B3,J10,N6
9.0,240.0,1.5075,0.0,45.0,0.0,3.0,1.0,27701.3333333333,27289.6666666666,20442.0,27289.6666666666,4077.5386502698184,0.37034253981635673,0.3250737679379737,-0.4279273500357401,,,,0.3250737679379737,0.3661048365976182,7297.0,11049.6666666666,15703.3333333333,11049.6666666666,4211.206491150841,0.12851002865329514,0.2360362941738281,0.36937917860553865,,,,0.2360362941738281,0.09852251293998017,plate 2,P2_Buffer 35,C3,K10,O6
6.03,40.8,2.25,0.255,45.0,0.7425,3.0,10.0,29880.3333333333,30952.5,34980.5,30952.5,2689.052664319082,0.6099554643256405,0.7278558730275122,1.1707933947913465,,,,0.7278558730275122,0.24143859095186815,33662.0,35939.3333333333,40590.3333333333,35939.3333333333,3531.2851977924474,0.8839541547277937,0.949207258834765,1.0824737344794642,,,,0.949207258834765,0.08261553840338744,plate 2,P2_Buffer 36,D3,L10,P6
2.97,40.8,2.25,1.005,45.0,1.125,3.0,10.0,39885.0,31992.6666666666,33627.0,33627.0,4165.7839376058655,1.7101149130363131,0.842237413631944,1.0219562707329182,,,,1.0219562707329182,0.3740280052715769,50060.6666666666,38121.0,33156.0,38121.0,8688.830188065385,1.3538299904488997,1.0117191977077364,0.8694555873925501,,,,1.0117191977077364,0.20327794099762178,plate 2,P2_Buffer 37,A7,E3,M10
0.0,40.8,2.25,0.75,45.0,1.5075,2.01,10.0,44517.0,38534.6666666666,37412.0,38534.6666666666,3819.4615143053043,2.2194710701391136,1.5616260103000186,1.4381723878819033,,,,1.5616260103000186,0.3429331892398139,3129.0,2958.0,4485.0,3129.0,836.6307429206746,0.009083094555873925,0.004183381088825215,0.04793696275071633,,,,0.009083094555873925,0.01957324186515055,plate 2,P2_Buffer 38,B7,F3,N10
9.0,0.0,2.25,0.495,45.0,0.0,1.5,10.0,26451.0,22684.3333333333,21777.0,22684.3333333333,2478.484333739599,0.232850099884538,-0.1813499990836325,-0.28112457159613763,,,,-0.1813499990836325,0.22253255697611823,22183.0,15555.6666666666,19041.0,19041.0,3315.14855261814,0.5550429799426934,0.365148042024831,0.4650143266475645,,,,0.4650143266475645,0.077558952965049,plate 2,P2_Buffer 39,C7,G3,O10
6.03,0.0,2.25,0.495,45.0,1.5075,1.5,10.0,34813.3333333333,41204.0,44056.0,41204.0,4732.888680209945,1.1524109744698794,1.8551582574272012,2.1687773766105316,,,,1.8551582574272012,0.42494592584384716,13184.3333333333,16071.6666666666,36888.6666666666,16071.6666666666,12933.030075196053,0.29720152817573925,0.37993314231136394,0.9764087870105043,,,,0.37993314231136394,0.30257234491212115,plate 2,P2_Buffer 40,D7,H3,P10
2.97,160.8,2.25,1.5,45.0,1.5075,3.0,8.2,34886.3333333333,31605.3333333333,31204.3333333333,31605.3333333333,2020.020049405451,1.1604383923171386,0.7996444477026549,0.7555486318567518,,,,0.7996444477026549,0.1813690006500757,41448.6666666666,43609.0,25502.0,41448.6666666666,9889.612959134507,1.1070678127984699,1.1689684813753582,0.6501432664756447,,,,1.1070678127984699,0.23137063518142856,plate 2,P2_Buffer 41,A11,E7,I3
9.0,79.2,2.25,0.495,30.15,2.25,0.0,10.0,37961.6666666666,32107.0,38715.6666666666,37961.6666666666,3617.5524158581584,1.4986162784304364,0.854810036105056,1.5815296079760994,,,,1.4986162784304364,0.32480463085332917,48170.0,45909.6666666666,39449.6666666666,45909.6666666666,4525.574000835395,1.2996561604584527,1.2348901623686706,1.0497898758357191,,,,1.2348901623686706,0.10587724064233554,plate 2,P2_Buffer 42,B11,F7,J3
9.0,160.8,0.7425,0.0,45.0,2.25,0.0,10.0,41342.3333333333,35389.0,33391.6666666666,35389.0,4136.113688529912,1.8703700309733735,1.2157139453475845,0.9960779282664038,,,,1.2157139453475845,0.3713640399185952,54097.0,32504.0,27422.3333333333,32504.0,14163.443713123415,1.4694842406876791,0.8507736389684813,0.7051671442215846,,,,0.8507736389684813,0.3313582626340276,plate 2,P2_Buffer 43,C11,G7,K3
1.53,40.8,2.25,0.255,45.0,2.25,3.0,4.6,43509.3333333333,39964.3333333333,35594.5,39964.3333333333,3964.5734334552462,2.1086633799461216,1.7188387735278512,1.2383116764107591,,,,1.7188387735278512,0.3559621706929367,4066.0,7854.66666666666,8234.0,7854.66666666666,2304.7094136748506,0.035931232091690544,0.14448901623686705,0.15535816618911175,,,,0.14448901623686705,0.05391940848989856,plate 2,P2_Buffer 44,D11,H7,L3
1.53,240.0,2.25,1.005,45.0,2.25,0.51,10.0,37374.3333333333,36344.3333333333,33725.0,36344.3333333333,1881.464008376122,1.434030386892218,1.3207668200062326,1.0327328042812933,,,,1.3207668200062326,0.16892864358385912,22848.3333333333,28928.6666666666,20909.0,22848.3333333333,4184.226743909103,0.5741069723018137,0.7483285577841432,0.5185386819484241,,,,0.5741069723018137,0.09789131318705253,plate 2,P2_Buffer 45,E11,I7,M3
0.0,240.0,1.125,1.5,0.0,0.0,3.0,10.0,25238.6666666666,26356.0,19426.5,25238.6666666666,3720.3871973422392,0.09953631581840465,0.22240346022029664,-0.5395964298150782,,,,0.09953631581840465,0.334037728096758,1639.33333333333,2903.66666666666,3366.33333333333,2903.66666666666,893.9731746741822,-0.033600764087870195,0.0026265520534859642,0.015883476599808877,,,,0.0026265520534859642,0.020914786262537954,plate 2,P2_Buffer 46,F11,J7,N3
2.97,79.2,2.25,0.0,45.0,2.25,0.0,10.0,49017.0,40028.0,40327.0,40327.0,5105.676938467611,2.714311896340021,1.7258398548466973,1.7587192786320467,,,,1.7587192786320467,0.45841699652662354,1415.0,2752.66666666666,3358.66666666666,2752.66666666666,994.520673676703,-0.04002865329512894,-0.0017000955109839498,0.015663801337153584,,,,-0.0017000955109839498,0.023267126926044893,plate 2,P2_Buffer 47,G11,K7,O3
9.0,40.8,2.25,1.5,7.65,2.25,0.0,8.2,40773.6666666666,33993.5,36269.0,36269.0,3450.6178687194083,1.807836812491981,1.0622583069112808,1.3124828180268728,,,,1.3124828180268728,0.3098162885359153,11571.6666666666,15047.0,18821.3333333333,15047.0,3625.860832654487,0.2509933142311347,0.3505730659025788,0.45872015281757306,,,,0.3505730659025788,0.08482816540923056,plate 2,P2_Buffer 48,H11,L7,P3
9.0,79.2,2.25,0.0,45.0,0.0,0.51,10.0,27613.3333333333,24256.6666666666,24841.0,24841.0,1793.2507106121918,0.36066565254842786,-0.008448948921437773,0.05580704873265787,,,,0.05580704873265787,0.1610083471173955,50859.6666666666,24379.3333333333,26921.0,26921.0,14610.087181274575,1.3767239732569225,0.6179751671442206,0.6908022922636103,,,,0.6908022922636103,0.3418076283829996,plate 2,P2_Buffer 49,A4,I11,M7
6.03,240.0,2.25,1.005,45.0,0.3825,3.0,10.0,26707.6666666666,30187.6666666666,28355.0,28355.0,1740.8223259053077,0.2610743544159897,0.643751260011358,0.44222275168154407,,,,0.44222275168154407,0.15630102565155957,8592.33333333333,37627.3333333333,36192.3333333333,36192.3333333333,16364.852835675998,0.16562559694364842,0.9975740210124154,0.9564565425023868,,,,0.9564565425023868,0.3828609280147523,plate 2,P2_Buffer 50,B4,J11,N7
0.0,0.0,1.5075,0.495,0.0,1.125,0.99,1.0,25819.3333333333,25074.0,22164.5,25074.0,1931.2568758117914,0.16338910983633287,0.0814288070670604,-0.23851327822883728,,,,0.0814288070670604,0.17339933317378026,5099.66666666666,4586.0,6792.33333333333,5099.66666666666,1154.4753979381471,0.06554918815663781,0.05083094555873925,0.11404966571155674,,,,0.06554918815663781,0.02700931848658089,plate 2,P0_Buffer 6,C4,K11,O7
4.0,120.0,1.5,1.0,30.0,1.5,2.0,0.0,25404.0,23578.0,24333.5,24333.5,917.5171660519492,0.11771713432179359,-0.08307827648773008,0.0,,,,0.0,0.08237996030539918,2812.0,2237.33333333333,2992.33333333333,2812.0,394.28984450716194,0.0,-0.01646609360076419,0.005167144221585382,,,,0.0,0.009224536101278581,plate 2,P0_Ref-,D4,L11,P7
4.5,0.0,0.7425,0.495,30.15,0.7425,2.01,6.4,34829.3333333333,30180.0,29504.5,30180.0,2899.035779997134,1.1541704085185938,0.6429081978630231,0.5686270916188647,,,,0.6429081978630231,0.260292080972983,28262.0,18062.0,14700.0,18062.0,7062.469917340061,0.7292263610315186,0.4369627507163324,0.3406303724928367,,,,0.4369627507163324,0.16522872608633465,plate 2,P0_Buffer 68,A8,E4,M11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30849.0,36142.6666666666,35774.6666666666,35774.6666666666,2955.8000295714496,0.7164745340248914,1.2985906200172253,1.2581236368967954,,,,1.2581236368967954,0.2653887012867147,487.666666666666,468.0,852.0,487.666666666666,216.2489135061554,-0.06659980897803248,-0.06716332378223495,-0.056160458452722065,,,,-0.06659980897803248,0.005059211991607773,plate 2,P0_H20,A13,B13,C13
2.97,40.8,2.25,0.0,0.0,1.5075,0.99,8.2,32678.0,24543.3333333333,32568.0,32568.0,4665.121950690571,0.917599838718549,0.023074244451364495,0.9055037296336379,,,,0.9055037296336379,0.4188614396953704,15315.0,2042.0,13113.6666666666,13113.6666666666,7113.3700431209245,0.35825214899713465,-0.022063037249283667,0.2951766953199599,,,,0.2951766953199599,0.1664195506900271,plate 2,P0_Buffer 18,C8,G4,O11
4.0,120.0,1.5,1.0,30.0,1.5,2.0,10.0,30557.3333333333,33427.3333333333,38736.5,33427.3333333333,4149.75738358193,0.6844015175118658,1.0,1.5838205377270371,,,,1.0,0.37258904921366987,22050.3333333333,40402.0,37712.0,37712.0,9910.49588586283,0.5512416427889197,1.077077363896848,1.0,,,,1.0,0.23185919788267323,plate 2,P0_Ref+,D8,H4,P11
2.97,120.0,2.25,0.255,30.15,2.25,0.0,4.6,36898.6666666666,34041.6666666666,29753.6666666666,34041.6666666666,3596.3040750192413,1.3817238788189776,1.0675549364954238,0.5960266114399816,,,,1.0675549364954238,0.32289683278738374,13035.3333333333,4366.33333333333,13870.0,13035.3333333333,5262.570815921865,0.2929321872015272,0.04453677172874872,0.31684813753581664,,,,0.2929321872015272,0.12311951513152539,plate 2,P0_Buffer 73,A12,E8,I4
2.97,120.0,2.25,0.255,45.0,1.5075,0.0,8.2,39686.3333333333,33096.3333333333,31669.3333333333,33096.3333333333,4276.61700412838,1.6882686069314397,0.9636017081172221,0.8066821838975122,,,,0.9636017081172221,0.3839792344784792,4060.0,5915.0,8807.33333333333,5915.0,2392.480960874744,0.035759312320916906,0.08891117478510029,0.17178605539637049,,,,0.08891117478510029,0.05597285170455328,plate 2,P1_Buffer 44,B12,F8,J4
2.97,40.8,2.25,1.005,14.85,2.25,2.01,10.0,39125.6666666666,34854.0,37352.3333333333,37352.3333333333,2146.0629327004754,1.6266151054744042,1.1568828693436988,1.4316111650752357,,,,1.4316111650752357,0.1926858545540758,30357.3333333333,19862.3333333333,23363.6666666666,23363.6666666666,5343.465379251493,0.7892645654250229,0.4885482330467994,0.5888729703915931,,,,0.5888729703915931,0.12501206912505783,plate 2,P1_Buffer 25,C12,G8,K4
6.03,79.2,2.25,0.255,45.0,2.25,2.01,10.0,50067.6666666666,40019.3333333333,35487.5,40019.3333333333,7461.990084942306,2.8298480655389215,1.7248868280703067,1.226545461209982,,,,1.7248868280703067,0.6699803227027848,56770.6666666666,48244.3333333333,27645.0,48244.3333333333,14974.06286809885,1.546093600764086,1.3017860553963696,0.7115472779369627,,,,1.3017860553963696,0.35032295514038775,plate 2,P1_Buffer 1,D12,H8,L4
