Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,name_plate,Buffer,well_1,well_2,well_3
4.5,40.8,1.5075,0.495,45.0,2.25,0.0,8.2,37634.0,37562.0,35318.6666666666,37562.0,1316.4660325336608,1.0858572148757122,1.0774809012293012,0.8164966843758411,,,,1.0774809012293012,0.1250502207861967,3110.66666666666,3210.0,4025.0,3210.0,501.6801031792353,0.01670993345865785,0.018191945414217484,0.030351405922080115,,,,0.018191945414217484,0.006111361098160636,plate 1,P1_Buffer 12,D9,H5,L1
2.97,240.0,0.3825,1.5,45.0,2.25,2.01,10.0,36230.3333333333,35216.6666666666,31616.3333333333,35216.6666666666,2424.833885108492,0.9225578780005392,0.8046302400434256,0.3857757784930376,,,,0.8046302400434256,0.23033333577098186,46884.3333333333,46722.3333333333,54563.5,46884.3333333333,4481.0664539610425,0.6697948059956835,0.6673778334775562,0.7843647738688477,,,,0.6697948059956835,0.05458740546309078,plate 1,P1_Buffer 13,E9,I5,M1
2.97,240.0,1.5075,0.495,45.0,2.25,0.51,10.0,42405.3333333333,30617.0,36365.6666666666,36365.6666666666,5894.7652577896815,1.6409431108698116,0.26951564741924516,0.9383022453174004,,,,0.9383022453174004,0.5599397772160547,19149.0,23922.3333333333,44287.5,23922.3333333333,13350.835846007441,0.255995185947742,0.32721133092630705,0.631051134385662,,,,0.32721133092630705,0.16263706353940874,plate 1,P1_Buffer 14,F9,J5,N1
2.97,79.2,0.3825,1.5,45.0,2.25,0.99,10.0,41331.3333333333,31297.0,35916.6666666666,35916.6666666666,5022.412777850001,1.5159964323108484,0.34862527630201523,0.8860666227168654,,,,0.8860666227168654,0.4770756033414781,21957.6666666666,16150.5,24727.5,21957.6666666666,4377.215446469907,0.2978993226509109,0.21125881498721916,0.33922408219695876,,,,0.2978993226509109,0.053322314415700046,plate 1,P1_Buffer 15,G9,K5,O1
1.53,240.0,0.0,0.255,0.0,2.25,0.0,10.0,30677.6666666666,27952.0,29286.6666666666,29286.6666666666,1362.9303533739558,0.27657346725093535,-0.04052429518749347,0.11474774110985715,,,,0.11474774110985715,0.12946383529364966,29631.6666666666,28668.5,31812.0,29631.6666666666,1610.5452349138573,0.41239220600960763,0.3980221605546111,0.4449218711146923,,,,0.41239220600960763,0.01961932202035936,plate 1,P1_Buffer 16,H9,L5,P1
0.0,240.0,2.25,0.495,45.0,2.25,0.51,6.4,38852.3333333333,38611.0,35212.0,38611.0,2035.6599894364847,1.227595299957338,1.1995191375499274,0.8040873308256106,,,,1.1995191375499274,0.19336596982660886,6165.66666666666,3406.33333333333,4083.0,4083.0,1438.1294950192896,0.06228926088383618,0.0211211569639643,0.031216741761903474,,,,0.031216741761903474,0.017518989878771943,plate 1,P1_Buffer 17,A2,I9,M5
9.0,79.2,0.0,1.5,45.0,1.5075,1.5,10.0,33306.3333333333,34249.0,28247.0,33306.3333333333,3227.730839207372,0.5823864738046279,0.6920541358048641,-0.0062046767751152716,,,,0.5823864738046279,0.30659997607722356,30679.6666666666,21466.6666666666,18490.0,21466.6666666666,6355.153904363592,0.4280279294602089,0.29057380717930287,0.24616318045733526,,,,0.29057380717930287,0.07741714311136523,plate 1,P1_Buffer 18,B2,J9,N5
1.53,40.8,2.25,0.495,45.0,2.25,0.0,1.0,30384.3333333333,24529.6666666666,23016.6666666666,24529.6666666666,3891.203817348598,0.2424477449877836,-0.4386706480009329,-0.6146895722650964,,,,-0.4386706480009329,0.369622826915659,4429.33333333333,3559.5,4160.0,4160.0,445.299659821379,0.03638389082843483,0.023406339828325448,0.0323655496871862,,,,0.0323655496871862,0.00542454644067132,plate 1,P1_Buffer 19,C2,K9,O5
9.0,0.0,2.25,0.495,45.0,1.125,0.0,2.8,29386.3333333333,24581.6666666666,26187.3333333333,26187.3333333333,2445.969072515795,0.12634273083336514,-0.4326210881451917,-0.24582153798425466,,,,-0.24582153798425466,0.2323409529721293,44036.6666666666,25655.0,26832.0,26832.0,10289.732370633283,0.627308805538149,0.3530619958424098,0.3706223455574458,,,,0.3706223455574458,0.1253473472873725,plate 1,P1_Buffer 20,D2,L9,P5
9.0,40.8,0.0,0.0,45.0,1.125,0.0,8.2,31065.6666666666,30561.0,26360.6666666666,30561.0,2583.102577507523,0.3217124907899277,0.26300073680536995,-0.22565633846512115,,,,0.26300073680536995,0.24536717214726186,26584.3333333333,18668.0,13605.0,18668.0,6541.730100187829,0.3669272620575099,0.24881886631058625,0.17328101532738563,,,,0.24881886631058625,0.0796899749374177,plate 1,P1_Buffer 21,A6,E2,M9
0.0,40.8,1.125,0.255,45.0,1.5075,0.0,10.0,36919.0,35389.3333333333,30500.3333333333,35389.3333333333,3352.647781701537,1.00267576685927,0.824717881102878,0.2559429169736679,,,,0.824717881102878,0.3184657522178872,3946.33333333333,4327.66666666666,4609.0,4327.66666666666,332.5885011709095,0.02917773202438862,0.03486706651150303,0.03906444265409457,,,,0.03486706651150303,0.004051522902484482,plate 1,P1_Buffer 22,B6,F2,N9
0.0,240.0,0.0,1.005,22.5,2.25,0.0,10.0,34025.3333333333,34612.6666666666,26880.6666666666,34025.3333333333,4304.552749168076,0.666033272579204,0.7343622755652004,-0.16516073990770874,,,,0.666033272579204,0.40888656324335104,12387.0,11159.0,31132.5,12387.0,11194.064323708943,0.15510896269109523,0.13678771422035252,0.43478401416365836,,,,0.15510896269109523,0.13636372820984985,plate 1,P1_Buffer 23,C6,G2,O9
6.03,160.8,1.5075,0.0,14.85,2.25,0.0,10.0,37008.3333333333,34975.6666666666,36820.3333333333,36820.3333333333,1123.2299325968504,1.0130686004575908,0.7765928568658557,0.9911971148252956,,,,0.9911971148252956,0.10669485394512791,75621.3333333333,67091.6666666666,79365.5,75621.3333333333,6290.48199222006,1.0985388754612644,0.9712798018679318,1.1544002824774477,,,,1.0985388754612644,0.07662932353169091,plate 1,P1_Buffer 24,D6,H2,P9
2.97,40.8,2.25,1.005,14.85,2.25,2.01,10.0,38294.0,42110.0,35100.3333333333,38294.0,3509.4346542702156,1.1626400899678127,1.606584713227593,0.7910962888277008,,,,1.1626400899678127,0.33335883152761814,53872.0,28148.6666666666,31263.3333333333,31263.3333333333,14038.891425053665,0.774047881916471,0.39026646376033125,0.43673599299774213,,,,0.43673599299774213,0.17101881133548025,plate 1,P1_Buffer 25,A10,E6,I2
6.03,0.0,2.25,0.495,45.0,2.25,0.99,2.8,31372.3333333333,30861.6666666666,29047.3333333333,30861.6666666666,1221.8981742142564,0.35738938224686717,0.29797960212509667,0.0869042540815136,,,,0.29797960212509667,0.1160672836880328,6198.66666666666,3742.66666666666,4539.0,4539.0,1253.0347309779704,0.06278160713752877,0.026139110196043352,0.038020071812928456,,,,0.038020071812928456,0.01526420454192711,plate 1,P1_Buffer 26,B10,F6,J2
0.0,240.0,2.25,0.0,30.15,0.0,3.0,10.0,25374.0,25962.6666666666,27047.6666666666,25962.6666666666,849.0105570167398,-0.34044285880481884,-0.2719587388994483,-0.14573234575561667,,,,-0.2719587388994483,0.08064694035471859,23891.3333333333,23306.6666666666,24056.5,23891.3333333333,393.98924830228964,0.32674882383950493,0.31802584071852646,0.3292130417052093,,,,0.32674882383950493,0.004799493840615669,plate 1,P1_Buffer 27,C10,G6,K2
0.0,40.8,0.0,0.0,45.0,1.5075,3.0,8.2,35956.6666666666,33488.3333333333,30268.3333333333,33488.3333333333,2852.4318734358058,0.8907201302982048,0.6035599332997222,0.22895257300189928,,,,0.6035599332997222,0.2709505803687433,1849.0,1972.0,2167.5,1972.0,160.6193740908404,-0.0021136076547408475,-0.00027849889097753016,0.0026382796725649784,,,,-0.00027849889097753016,0.0019566313039107615,plate 1,P1_Buffer 28,D10,H6,L2
0.0,160.8,2.25,0.75,14.85,2.25,0.51,10.0,41786.6666666666,40958.0,33068.6666666666,40958.0,4811.995304945234,1.5689688602784246,1.4725636948850178,0.5547368829254989,,,,1.4725636948850178,0.4570881894669452,7658.0,4547.33333333333,9362.0,7658.0,2441.341100782596,0.08455425257860151,0.038144401674971996,0.10997722276927381,,,,0.08455425257860151,0.029739901854016686,plate 1,P1_Buffer 29,E10,I6,M2
9.0,0.0,0.7425,0.255,45.0,2.25,1.5,6.4,38138.0,29459.0,36693.0,36693.0,4650.158097670802,1.1444914104005888,0.13479660293946905,0.9763834490247024,,,,0.9763834490247024,0.44171538226876794,29211.6666666666,21053.0,21523.5,21523.5,4580.631665360504,0.40612598096261093,0.28440207282746033,0.29142173683844114,,,,0.29142173683844114,0.05580028784734476,plate 1,P1_Buffer 30,F10,J6,N2
6.03,0.0,0.0,0.255,22.5,2.25,0.99,10.0,38832.3333333333,29014.6666666666,35508.3333333333,35508.3333333333,4993.383314539963,1.2252685461666684,0.08310388955674912,0.8385620661573628,,,,0.8385620661573628,0.47431811419514724,11394.6666666666,9888.0,17595.0,11394.6666666666,4084.769003850147,0.14030376271894412,0.11782492366146491,0.2328101532738542,,,,0.14030376271894412,0.04975979359536896,plate 1,P1_Buffer 31,G10,K6,O2
0.0,40.8,0.0,1.5,45.0,1.125,2.01,10.0,35292.3333333333,31476.6666666666,33990.3333333333,33990.3333333333,1939.6321052467076,0.8134331252181299,0.36952728118819017,0.6619614534455319,,,,0.6619614534455319,0.18424434585545946,5479.0,4595.5,11035.5,5479.0,3491.1522572545205,0.05204448025144486,0.038863028277583964,0.13494514566486657,,,,0.05204448025144486,0.04252847971751903,plate 1,P1_Buffer 32,H10,L6,P2
1.53,40.8,2.25,1.005,7.65,2.25,0.99,10.0,40911.0,41304.0,35621.0,40911.0,3173.7212122890273,1.467095823476944,1.5128165354636036,0.8516694458448061,,,,1.467095823476944,0.3014696380329366,50797.6666666666,25703.0,19961.0,25703.0,16399.25237229945,0.7281801092113506,0.35377813584778084,0.26810988770526895,,,,0.35377813584778084,0.19977223005629774,plate 1,P1_Buffer 33,A3,I10,M6
1.53,40.8,2.25,0.75,14.85,2.25,3.0,8.2,40950.0,39855.3333333333,34453.3333333333,39855.3333333333,3478.18383855927,1.4716329933687498,1.3442820025594238,0.7158258036995357,,,,1.3442820025594238,0.3303903376145003,41994.0,27310.0,22621.5,27310.0,10106.892404855873,0.5968330697540265,0.3777539064442658,0.30780343946130395,,,,0.3777539064442658,0.12312002942692735,plate 1,P1_Buffer 34,B3,J10,N6
6.03,0.0,1.125,0.255,45.0,1.5075,0.0,8.2,32449.6666666666,31170.3333333333,26060.6666666666,31170.3333333333,3380.4513560130417,0.4827238531042715,0.3338891689611031,-0.2605576453251668,,,,0.3338891689611031,0.32110679499481903,3264.0,3207.0,3905.5,3264.0,387.8731536640985,0.018997602920259916,0.018147186663881792,0.028568515700375104,,,,0.018997602920259916,0.004724988867012669,plate 1,P1_Buffer 35,C3,K10,O6
0.0,120.0,1.5075,0.0,45.0,2.25,0.99,2.8,31634.6666666666,32914.3333333333,29221.3333333333,31634.6666666666,1875.2765820697614,0.3879086361344809,0.5367820995075017,0.10714701206034005,,,,0.3879086361344809,0.1781312581014216,2073.66666666666,2409.5,2274.0,2274.0,168.95646491637484,0.0012383254259541118,0.006248818866310692,0.004227215309481997,,,,0.004227215309481997,0.0020581919841532463,plate 1,P1_Buffer 36,D3,L10,P6
1.53,40.8,2.25,0.0,22.5,2.25,0.51,6.4,35140.0,35754.3333333333,33164.0,35140.0,1353.5021378028928,0.7957110171791997,0.8671811377826002,0.5658277426610324,,,,0.7957110171791997,0.12856825545365017,3897.33333333333,2834.66666666666,3817.5,3817.5,591.8326293058826,0.028446672435572338,0.01259212842777431,0.027255592357194845,,,,0.027255592357194845,0.007209580137703576,plate 1,P1_Buffer 37,A7,E3,M10
4.5,120.0,2.25,0.75,30.15,2.25,0.99,8.2,41806.0,44420.0,42619.0,42619.0,1337.7572026841542,1.5712180556094133,1.8753247760499443,1.665800597200137,,,,1.665800597200137,0.12707265468294648,58407.0,47453.0,61061.0,58407.0,7213.546238386037,0.8417081928405901,0.6782790757815382,0.8813047673042311,,,,0.8417081928405901,0.08787389729368102,plate 1,P1_Buffer 38,B7,F3,N10
1.53,240.0,0.0,0.255,22.5,2.25,1.5,10.0,34111.6666666666,36743.3333333333,36497.0,36497.0,1453.5109600932467,0.6760770931089243,0.9822391127312172,0.9535812618761393,,,,0.9535812618761393,0.13806802605077453,30591.0,28948.6666666666,36010.0,30591.0,3695.1600827348784,0.42670505972806616,0.40220213051651543,0.5075542824177688,,,,0.42670505972806616,0.045013659975735455,plate 1,P1_Buffer 39,C7,G3,O10
9.0,120.0,0.3825,1.5,45.0,1.125,3.0,10.0,31918.3333333333,31789.6666666666,32739.6666666666,31918.3333333333,515.370991868238,0.4209097607321502,0.4059409780121711,0.5164617830689823,,,,0.4209097607321502,0.04895474302203579,55616.6666666666,41069.6666666666,40609.0,41069.6666666666,8534.806007906227,0.800077581833915,0.5830424014561509,0.5761694466823826,,,,0.5830424014561509,0.10396920485090645,plate 1,P1_Buffer 40,D7,H3,P10
0.0,40.8,0.3825,1.5,45.0,1.5075,0.99,10.0,39231.3333333333,36254.3333333333,28342.3333333333,36254.3333333333,5627.796993495767,1.271687284290529,0.9253499825493429,0.004886182960406387,,,,0.9253499825493429,0.534580641797566,3927.66666666666,3693.66666666666,4150.33333333333,3927.66666666666,228.3567708976802,0.028899233133410945,0.025408050607227072,0.032221327047215594,,,,0.028899233133410945,0.002781793970543552,plate 1,P1_Buffer 41,A11,E7,I3
0.0,240.0,0.3825,0.0,22.5,2.25,2.01,8.2,36702.3333333333,36467.6666666666,27791.3333333333,36467.6666666666,5078.381460589502,0.9774692674603443,0.9501686896498158,-0.05921588397254407,,,,0.9501686896498158,0.48239203077729825,62688.6666666666,30377.6666666666,36594.0,36594.0,17144.363260051163,0.9055888759585832,0.42352221525974937,0.5162673191497833,,,,0.5162673191497833,0.20884901357704044,plate 1,P1_Buffer 42,B11,F7,J3
0.0,40.8,2.25,1.5,7.65,1.5075,2.01,8.2,29926.0,34996.6666666666,29404.6666666666,29926.0,3089.064391496997,0.18912630395160673,0.7790359483460588,0.12847558847480844,,,,0.18912630395160673,0.2934281437068532,37083.3333333333,20934.0,20762.0,20934.0,9373.868579628572,0.523567968648982,0.2826266423974779,0.2800604740448983,,,,0.2826266423974779,0.11419048794993847,plate 1,P1_Buffer 43,C11,G7,K3
2.97,120.0,2.25,0.255,45.0,1.5075,0.0,8.2,39831.6666666666,38665.6666666666,30689.3333333333,38665.6666666666,4976.00422397699,1.3415286772404607,1.2058789312444167,0.27793074029549664,,,,1.2058789312444167,0.4726672861006458,3768.66666666666,3139.66666666666,3959.5,3768.66666666666,428.988161366482,0.02652701936561934,0.01714260137856953,0.029374173206417536,,,,0.02652701936561934,0.005225843210309498,plate 1,P1_Buffer 44,D11,H7,L3
1.53,40.8,1.125,0.255,14.85,2.25,3.0,10.0,41748.3333333333,39229.6666666666,33972.3333333333,39229.6666666666,3967.564566909096,1.5645092488463117,1.2714933881413026,0.6598673750339292,,,,1.2714933881413026,0.376876283029192,33059.6666666666,22706.0,20408.5,22706.0,6739.546692498677,0.46353653805985684,0.3090641442624259,0.27478640129700943,,,,0.3090641442624259,0.08209973490030643,plate 1,P1_Buffer 45,E11,I7,M3
0.0,120.0,2.25,1.005,30.15,2.25,0.0,4.6,39591.6666666666,29195.6666666666,30808.3333333333,30808.3333333333,5595.004531160241,1.3136076317524243,0.10416101136230999,0.2917749253499814,,,,0.2917749253499814,0.5314657079110544,2242.33333333333,3138.66666666666,4084.5,3138.66666666666,921.1941676131302,0.0037547618337163214,0.0171276817951243,0.031239121137071318,,,,0.0171276817951243,0.011221792859885478,plate 1,P1_Buffer 46,F11,J7,N3
9.0,40.8,2.25,0.495,0.0,2.25,2.01,2.8,29592.6666666666,23320.6666666666,22021.0,23320.6666666666,4048.811627205246,0.15034707410710368,-0.5793229146469168,-0.7305231318105954,,,,-0.5793229146469168,0.3845938865048466,8445.33333333333,6525.5,7651.5,7651.5,964.6940265259302,0.0963009379444794,0.0676578243268783,0.08445727528620751,,,,0.08445727528620751,0.011751698957118487,plate 1,P1_Buffer 47,G11,K7,O3
1.53,0.0,0.7425,0.0,7.65,2.25,1.5,10.0,32758.3333333333,28231.3333333333,34173.0,32758.3333333333,3103.7185642267905,0.5186334199402779,-0.008027300577810493,0.6832124714003193,,,,0.5186334199402779,0.2948201336936916,9577.0,7129.5,13475.0,9577.0,3200.2612002772526,0.11318493320999831,0.07666925272779734,0.1713414694795057,,,,0.11318493320999831,0.038984906276699184,plate 1,P1_Buffer 48,H11,L7,P3
0.0,120.0,1.5075,1.5,7.65,2.25,3.0,8.2,34803.3333333333,34925.6666666666,31649.3333333333,34803.3333333333,1857.2848262789116,0.7565439950362556,0.7707759723891814,0.3896149222476426,,,,0.7565439950362556,0.17642223335002186,50580.3333333333,44011.3333333333,39318.0,44011.3333333333,5657.13842398681,0.7249375864092544,0.6269308427575371,0.5569082644545904,,,,0.6269308427575371,0.06891406590009995,plate 1,P1_Buffer 49,A4,I11,M7
0.0,240.0,0.0,0.495,45.0,1.5075,0.0,2.8,28728.3333333333,27955.6666666666,28163.6666666666,28163.6666666666,399.81792152226683,0.04979253112033175,-0.04009772365921192,-0.015899484236246954,,,,-0.015899484236246954,0.03797843478301774,3739.33333333333,2207.33333333333,3709.5,3709.5,876.0154795266874,0.026089378251225964,0.0032325764131332633,0.025644277345109982,,,,0.025644277345109982,0.010671435620107172,plate 1,P1_Buffer 50,B4,J11,N7
0.0,0.0,1.5075,0.495,0.0,1.125,0.99,1.0,23110.0,23106.6666666666,22043.6666666666,23106.6666666666,614.6878461041607,-0.6038313879086298,-0.6042191802070827,-0.7278861441811776,,,,-0.6042191802070827,0.058388784040238104,3491.0,3158.0,4358.5,3491.0,619.7641352428627,0.022384348362327177,0.017416127075065513,0.0353270870010644,,,,0.022384348362327177,0.007549835845901989,plate 1,P0_Buffer 6,C4,K11,O7
6.03,120.0,2.25,0.0,7.65,0.0,0.99,8.2,29701.3333333333,24304.0,22700.3333333333,24304.0,3667.809402738203,0.16298910303641306,-0.4649241866056482,-0.6514910613875182,,,,-0.4649241866056482,0.3484027420983785,6508.33333333333,5773.5,6271.0,6271.0,375.0140861551921,0.06740170481106846,0.05643829757606516,0.0638607903400672,,,,0.0638607903400672,0.004568342421529709,plate 1,P0_Buffer 88,D4,L11,P7
1.53,40.8,0.7425,0.495,14.85,0.3825,0.51,8.2,26209.6666666666,26645.3333333333,28098.6666666666,26645.3333333333,989.1329723737985,-0.24322332958467743,-0.19253887617791834,-0.02346143405592351,,,,-0.19253887617791834,0.09395707411014255,27196.0,8923.66666666666,11519.5,11519.5,9885.757165310179,0.3760530739315096,0.10343747202578114,0.14216622405235801,,,,0.14216622405235801,0.12042620662664542,plate 1,P0_Buffer 52,A8,E4,M11
4.0,120.0,1.5,1.0,30.0,1.5,2.0,0.0,28300.3333333333,24973.3333333333,29524.6666666666,28300.3333333333,2355.226677775122,0.0,-0.38705549307790593,0.14243611121882668,,,,0.0,0.22372139407994104,2498.66666666666,1990.66666666666,1946.5,1990.66666666666,306.8394591699419,0.007579148390176956,0.0,-0.0006589482688309008,,,,0.0,0.0037378535091751016,plate 1,P0_Ref-,B8,F4,N11
0.0,79.2,1.125,1.005,45.0,1.125,1.5,1.0,26672.3333333333,26670.3333333333,26210.3333333333,26670.3333333333,266.1603526698395,-0.18939775856051425,-0.1896304339395812,-0.2431457711249845,,,,-0.1896304339395812,0.02528239243806269,2639.66666666666,2520.66666666666,2532.5,2532.5,65.55623822619906,0.009682809655954418,0.007907379225972021,0.00808392763007401,,,,0.00808392763007401,0.0007985922533072999,plate 1,P0_Buffer 65,C8,G4,O11
4.5,0.0,0.7425,0.495,30.15,0.7425,2.01,6.4,30800.0,29707.3333333333,30606.6666666666,30606.6666666666,583.109290308816,0.290805444603873,0.16368712917361397,0.2683134912940579,,,,0.2683134912940579,0.05538915831748623,16508.3333333333,14093.6666666666,30677.5,16508.3333333333,8959.347327109175,0.2165975392633702,0.1805717184376205,0.4279956036960786,,,,0.2165975392633702,0.10914087756883312,plate 1,P0_Buffer 68,D8,H4,P11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31464.3333333333,32897.0,31929.0,31929.0,730.9209816946719,0.36809244968394783,0.5347655795555919,0.422150696087178,,,,0.422150696087178,0.06942969121829229,276.0,809.333333333333,1480.66666666666,809.333333333333,603.6492727109346,-0.025582112414087987,-0.01762500124329854,-0.007608987557067413,,,,-0.01762500124329854,0.007353527992838406,plate 1,P0_H20,A13,B13,C13
2.97,40.8,2.25,0.0,0.0,1.5075,0.99,8.2,35954.0,35453.3333333333,27818.3333333333,35453.3333333333,4559.476655315879,0.8904098964594568,0.8321634932330211,-0.056074766355139964,,,,0.8321634932330211,0.4331016132026041,27078.3333333333,14981.6666666666,15457.6666666666,15457.6666666666,6850.739792438767,0.37429753627945367,0.19382030853698493,0.20092203025691452,,,,0.20092203025691452,0.08345426576778828,plate 1,P0_Buffer 18,B12,F8,J4
4.0,120.0,1.5,1.0,30.0,1.5,2.0,10.0,37174.3333333333,36896.0,29295.0,36896.0,4470.953742812631,1.0323806569201495,1.0,0.11571722185597744,,,,1.0,0.4246928814316344,81837.0,69016.6666666666,64109.0,69016.6666666666,9153.57965396498,1.1912740329623341,1.0,0.9267796576452928,,,,1.0,0.1115069747666877,plate 1,P0_Ref+,C12,G8,K4
2.97,120.0,2.25,0.255,30.15,2.25,0.0,4.6,38763.0,36814.3333333333,29204.0,36814.3333333333,5051.220252279341,1.2172024663590173,0.9904990886880948,0.10513049210843026,,,,0.9904990886880948,0.4798120059137106,7503.0,4571.33333333333,6100.0,6100.0,1466.2821591939169,0.08224171714459083,0.03850247167765752,0.06130954157093283,,,,0.06130954157093283,0.017861939689928653,plate 1,P0_Buffer 73,D12,H8,L4
